_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo_majority,normalized_lumo_majority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_min,homo_lumo_gap_max,homo_min,homo_max,lumo_min,lumo_max,normalized_homo_min,normalized_homo_max,normalized_lumo_min,normalized_lumo_max
P_P141N3_a1bea3f0-e862-4a09-9a87-9fc5ce376097,3765801f-e8c7-4e1e-8705-da03ef64f59c,-778.60462903,-2.03776823,7.33e-05,0.5686,-1.3123,-1.8809,-20.2623,0.5686,-1.3123,-1.8809,-20.2623,2.4369709700000612,0.812323656666687,-5.406976590486111,3.411399999999997,3.979999999999997,3.411399999999997,3.979999999999997,0.5686,0.5686,-1.8809,-1.8809,-1.3123,-1.3123,3.411399999999997,3.411399999999997,3.979999999999997,3.979999999999997
P_P141N1_2234ee2a-46f8-4f6b-9f5c-8bedf7031556,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.52759566,-2.09655926,0.0001268,0.5164,-1.328,-1.8444,-19.7171,0.5164,-1.328,-1.8444,-19.7171,2.8660043400000177,0.9553347800000059,-5.362870391971831,2.902699999999996,3.4190999999999967,2.902699999999996,3.4190999999999967,0.5164,0.5164,-1.8444,-1.8444,-1.328,-1.328,2.902699999999996,2.902699999999996,3.4190999999999967,3.4190999999999967
P_P141N3_d8496443-e7b8-4f5d-8e57-88eb1fbe38ff,3765801f-e8c7-4e1e-8705-da03ef64f59c,-778.89805673,-1.81582639,4.04e-05,0.9683,-1.3278,-2.2961,-20.2313,0.9683,-1.3278,-2.2961,-20.2313,2.143543270000009,0.7145144233333364,-5.409014282847222,2.9651999999999994,3.9334999999999987,2.9651999999999994,3.9334999999999987,0.9683,0.9683,-2.2961,-2.2961,-1.3278,-1.3278,2.9651999999999994,2.9651999999999994,3.9334999999999987,3.9334999999999987
P_P141N1_76942033-f334-4500-8066-bd98863415b8,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.54799281,-2.26239249,5.55e-05,0.8346000000000002,-1.3235,-2.1581,-20.3334,0.8346000000000002,-1.3235,-2.1581,-20.3334,3.8456071900000097,1.2818690633333365,-5.355971780352113,3.2052999999999976,4.039899999999999,3.2052999999999976,4.039899999999999,0.8346000000000002,0.8346000000000002,-2.1581,-2.1581,-1.3235,-1.3235,3.2052999999999976,3.2052999999999976,4.039899999999999,4.039899999999999
P_P141N1_3403a2e7-4573-4feb-8789-743249e131e6,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.46286373,-2.22383796,1.8508015,0.995,-1.338,-2.333,-20.2691,0.6504999999999999,-1.3342,-1.9847,-20.2689,3.930736270000125,1.310245423333375,-5.355372279788733,2.966100000000001,3.9610999999999983,3.314199999999996,3.964699999999997,0.6504999999999999,0.995,-2.333,-1.9847,-1.338,-1.3342,2.966100000000001,3.314199999999996,3.9610999999999983,3.964699999999997
P_P141_3316d674-3142-4744-aacb-4bbd4ff46387,851b0d44-b9af-41e1-b1ec-925daf419aae,-752.68862387,-2.22297437,0.8969993,1.001,-1.3396,-2.3406,-17.2567,0.7870999999999999,-1.3364,-2.1235,-17.2533,3.380976130000022,1.1269920433333407,-5.338217190567376,-0.053900000000004056,0.9470999999999954,0.15979999999999706,0.9468999999999976,0.7870999999999999,1.001,-2.3406,-2.1235,-1.3396,-1.3364,-0.053900000000004056,0.15979999999999706,0.9468999999999976,0.9470999999999954
P_P141N2_bbde927d-2e5a-42ea-894b-640c5eb8fe1d,72c75217-369a-483e-88f6-86c3edaaf8af,-769.87553766,-2.12798623,0.9632238,0.9515999999999998,-1.3297,-2.2813,-20.3911,0.6517999999999999,-1.3268,-1.9786,-20.305,2.8420623400000977,0.9473541133333659,-5.383745018601398,3.1397999999999975,4.0914,3.356399999999997,4.008199999999999,0.6517999999999999,0.9515999999999998,-2.2813,-1.9786,-1.3297,-1.3268,3.1397999999999975,3.356399999999997,4.008199999999999,4.0914
P_P141N1_25d8f6eb-aebf-4169-b4c4-c0bdd88c8e08,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.09673067,-2.34189975,0.8442416,1.0063,-1.35,-2.3563,-20.3181,0.7926,-1.3477,-2.1403,-20.318,4.296869329999936,1.4322897766666454,-5.352793877957747,2.991799999999998,3.9980999999999973,3.207699999999999,4.000299999999999,0.7926,1.0063,-2.3563,-2.1403,-1.35,-1.3477,2.991799999999998,3.207699999999999,3.9980999999999973,4.000299999999999
P_P141N1_25980aaa-7c92-4283-b0ee-c686066ea476,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.71721227,-2.07523483,2.82e-05,0.4951999999999998,-1.3139,-1.8091,-20.3777,0.4951999999999998,-1.3139,-1.8091,-20.3777,3.6763877299999876,1.2254625766666625,-5.357163466690141,3.5985999999999976,4.093799999999998,3.5985999999999976,4.093799999999998,0.4951999999999998,0.4951999999999998,-1.8091,-1.8091,-1.3139,-1.3139,3.5985999999999976,3.5985999999999976,4.093799999999998,4.093799999999998
P_P141_aa34213d-bce4-49ff-a97c-73d3daec8ffc,851b0d44-b9af-41e1-b1ec-925daf419aae,-752.31528412,-2.24330786,0.9174089,0.7227000000000001,-1.6475,-2.3702,-17.2551,0.4791000000000003,-1.646,-2.1251,-17.2524,3.7543158800000356,1.2514386266666786,-5.335569390921986,-0.08510000000000417,0.6375999999999955,0.15729999999999933,0.6363999999999983,0.4791000000000003,0.7227000000000001,-2.3702,-2.1251,-1.6475,-1.646,-0.08510000000000417,0.15729999999999933,0.6363999999999983,0.6375999999999955
P_P141N2_25422909-d4d5-41c2-be6f-33292b1cfc51,72c75217-369a-483e-88f6-86c3edaaf8af,-769.30611752,-2.30456832,4.28e-05,0.9863000000000002,-1.3515,-2.3378,-20.3379,0.9863000000000002,-1.3515,-2.3378,-20.3379,3.411482480000018,1.1371608266666726,-5.37976305958042,3.0300999999999974,4.016399999999997,3.0300999999999974,4.016399999999997,0.9863000000000002,0.9863000000000002,-2.3378,-2.3378,-1.3515,-1.3515,3.0300999999999974,3.0300999999999974,4.016399999999997,4.016399999999997
P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.41876573,-2.00393073,0.0001038,0.6699000000000002,-1.669,-2.3389,-20.1793,0.6699000000000002,-1.669,-2.3389,-20.1793,2.974834269999974,0.9916114233333246,-5.362103984014085,2.8704,3.5402999999999984,2.8704,3.5402999999999984,0.6699000000000002,0.6699000000000002,-2.3389,-2.3389,-1.669,-1.669,2.8704,2.8704,3.5402999999999984,3.5402999999999984
P_P141N2_04a33e23-f383-47b2-b718-95ea4993e1f6,72c75217-369a-483e-88f6-86c3edaaf8af,-769.89727825,-2.17398483,0.8805478,0.9573,-1.3314,-2.2887,-20.4472,0.7365999999999999,-1.3292,-2.0658,-20.4373,2.820321750000062,0.9401072500000206,-5.383897050699301,3.1884999999999977,4.145799999999998,3.4014999999999986,4.138099999999998,0.7365999999999999,0.9573,-2.2887,-2.0658,-1.3314,-1.3292,3.1884999999999977,3.4014999999999986,4.138099999999998,4.145799999999998
P_P141N2_d8ba1f38-49bb-4586-bf30-fa7ece740f3b,72c75217-369a-483e-88f6-86c3edaaf8af,-769.74780301,-2.18622255,0.8958325,0.9717,-1.3315,-2.3032,-20.2567,0.7521000000000002,-1.3292,-2.0813,-20.256,2.969796990000077,0.9899323300000257,-5.382851769300699,2.983499999999996,3.955199999999998,3.204699999999999,3.9567999999999977,0.7521000000000002,0.9717,-2.3032,-2.0813,-1.3315,-1.3292,2.983499999999996,3.204699999999999,3.955199999999998,3.9567999999999977
P_P141N1_0f9605a1-adb2-4cab-a10d-a3da9f6a6ef4,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.43135712,-2.24490927,1.7722915,0.9999999999999998,-1.3343,-2.3343,-20.1873,0.7487999999999999,-1.3288,-2.0776,-20.1555,3.962242880000076,1.320747626666692,-5.355150402253521,2.882999999999999,3.882999999999999,3.107899999999997,3.8566999999999965,0.7487999999999999,0.9999999999999998,-2.3343,-2.0776,-1.3343,-1.3288,2.882999999999999,3.107899999999997,3.8566999999999965,3.882999999999999
P_P141N1_25e974fc-6710-4e7b-9e9b-a454cfbc0662,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.4715178,-2.02957465,0.0002261,0.6077000000000001,-1.7257,-2.3334,-20.2466,0.6077000000000001,-1.7257,-2.3334,-20.2466,2.922082199999977,0.9740273999999923,-5.3624754774647885,2.9431999999999974,3.5508999999999986,2.9431999999999974,3.5508999999999986,0.6077000000000001,0.6077000000000001,-2.3334,-2.3334,-1.7257,-1.7257,2.9431999999999974,2.9431999999999974,3.5508999999999986,3.5508999999999986
P_P141_83d49210-0207-4b38-a572-a8a582451342,851b0d44-b9af-41e1-b1ec-925daf419aae,-751.44098964,-2.2826207,0.6931416,0.7416,-1.3171,-2.0587,-17.2546,0.2197,-2.0037,-2.2234,-17.2533,4.628610360000039,1.542870120000013,-5.329368720851064,0.22589999999999755,0.9674999999999976,0.05989999999999718,0.27959999999999674,0.2197,0.7416,-2.2234,-2.0587,-2.0037,-1.3171,0.05989999999999718,0.22589999999999755,0.27959999999999674,0.9674999999999976
P_P141N1_83df32c2-423d-4073-872b-6937e8570b22,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.46882588,-2.01687851,0.0002488,0.6408,-1.6965,-2.3373,-20.2539,0.6408,-1.6965,-2.3373,-20.2539,2.924774119999938,0.9749247066666461,-5.3624565202816905,2.9466,3.587399999999999,2.9466,3.587399999999999,0.6408,0.6408,-2.3373,-2.3373,-1.6965,-1.6965,2.9466,2.9466,3.587399999999999,3.587399999999999
P_P141N1_c26dc204-fc9b-4cf9-bcf3-43030fc26fdb,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.55555812,-2.22047921,1.11e-05,0.7567000000000002,-1.3446,-2.1013,-20.2467,0.7567000000000002,-1.3446,-2.1013,-20.2467,3.8380418799999916,1.2793472933333305,-5.356025057183099,3.1754,3.9320999999999984,3.1754,3.9320999999999984,0.7567000000000002,0.7567000000000002,-2.1013,-2.1013,-1.3446,-1.3446,3.1754,3.1754,3.9320999999999984,3.9320999999999984
P_P141N1_3d43e175-248f-4b7f-b29f-8ef2d334a78b,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.84045751,-1.83136721,1.1e-05,0.9882000000000002,-1.3465,-2.3347,-20.2378,0.9882000000000002,-1.3465,-2.3347,-20.2378,2.5531424900000275,0.8510474966666758,-5.365073644436619,2.933099999999996,3.9212999999999987,2.933099999999996,3.9212999999999987,0.9882000000000002,0.9882000000000002,-2.3347,-2.3347,-1.3465,-1.3465,2.933099999999996,2.933099999999996,3.9212999999999987,3.9212999999999987
P_P141N1_2a5c238a-f320-4c80-a986-95192dc44d0e,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-759.83314445,-2.38314414,4.13e-05,1.0397,-1.3423,-2.382,-20.3303,1.0397,-1.3423,-2.382,-20.3303,4.5604555500001425,1.5201518500000475,-5.350937636971831,2.9782999999999973,4.017999999999997,2.9782999999999973,4.017999999999997,1.0397,1.0397,-2.382,-2.382,-1.3423,-1.3423,2.9782999999999973,2.9782999999999973,4.017999999999997,4.017999999999997
P_P141N1_01bbc325-f6d9-4b60-aff4-5922339c9f86,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.48904451,-2.23087244,1.7850062,0.9923,-1.3294,-2.3217,-20.2556,0.7929000000000002,-1.3248,-2.1177,-20.2528,3.9045554900001207,1.3015184966667068,-5.3555566514788735,2.963899999999999,3.956199999999999,3.165099999999999,3.9579999999999984,0.7929000000000002,0.9923,-2.3217,-2.1177,-1.3294,-1.3248,2.963899999999999,3.165099999999999,3.956199999999999,3.9579999999999984
P_P141N1_96995dae-53f3-4495-a5e5-328dcb677907,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.17662857,-2.32343803,0.7321218,0.9876000000000004,-1.3374,-2.325,-20.2062,0.8327,-1.3338,-2.1665,-20.2064,4.216971430000058,1.4056571433333527,-5.353356539225352,2.9111999999999973,3.898799999999998,3.069899999999997,3.902599999999996,0.8327,0.9876000000000004,-2.325,-2.1665,-1.3374,-1.3338,2.9111999999999973,3.069899999999997,3.898799999999998,3.902599999999996
P_P141N1_662448b0-f7fc-407d-904b-487019da347d,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.20978539,-2.10176559,3.84e-05,0.2806999999999999,-1.579,-1.8597,-20.253,0.2806999999999999,-1.579,-1.8597,-20.253,4.183814610000127,1.3946048700000422,-5.353590037957746,3.4232999999999976,3.703999999999997,3.4232999999999976,3.703999999999997,0.2806999999999999,0.2806999999999999,-1.8597,-1.8597,-1.579,-1.579,3.4232999999999976,3.4232999999999976,3.703999999999997,3.703999999999997
P_P141N1_d4622668-2c1a-46f9-b5c5-0d35dbb840a2,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-759.76417052,-2.26932083,0.0003878,0.7955999999999999,-1.3914,-2.187,-20.2622,0.7955000000000001,-1.3914,-2.1869,-20.2622,4.629429479999999,1.5431431599999996,-5.350451905070423,3.1051999999999964,3.9007999999999967,3.105299999999996,3.9007999999999967,0.7955000000000001,0.7955999999999999,-2.187,-2.1869,-1.3914,-1.3914,3.1051999999999964,3.105299999999996,3.9007999999999967,3.9007999999999967
P_P141N1_611c9cde-fd59-4457-848e-f1a2839856c6,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-759.76530928,-2.27208839,0.0007116,0.8086,-1.3882,-2.1968,-20.3027,0.8084999999999998,-1.3882,-2.1967,-20.3027,4.628290719999995,1.5427635733333318,-5.350459924507042,3.1358999999999995,3.944499999999998,3.1359999999999992,3.944499999999998,0.8084999999999998,0.8086,-2.1968,-2.1967,-1.3882,-1.3882,3.1358999999999995,3.1359999999999992,3.944499999999998,3.944499999999998
P_P141N1_5b070561-0a88-4c46-9f0e-27ae72550efc,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-761.63568256,-1.84731138,3.77e-05,0.9728,-1.361,-2.3338,-20.1226,0.9728,-1.361,-2.3338,-20.1226,2.7579174400000284,0.9193058133333428,-5.363631567323943,2.818799999999996,3.7915999999999954,2.818799999999996,3.7915999999999954,0.9728,0.9728,-2.3338,-2.3338,-1.361,-1.361,2.818799999999996,2.818799999999996,3.7915999999999954,3.7915999999999954
P_P141N3_9d5b58ce-71cd-4d2d-94e6-30695815819b,3765801f-e8c7-4e1e-8705-da03ef64f59c,-778.89765269,-1.82013598,2.31e-05,0.9621000000000002,-1.3254,-2.2875,-20.5319,0.9621000000000002,-1.3254,-2.2875,-20.5319,2.143947310000044,0.7146491033333481,-5.409011477013888,3.2743999999999964,4.2364999999999995,3.2743999999999964,4.2364999999999995,0.9621000000000002,0.9621000000000002,-2.2875,-2.2875,-1.3254,-1.3254,3.2743999999999964,3.2743999999999964,4.2364999999999995,4.2364999999999995
P_P141N1_83e22768-a32d-4dfd-b6d4-d36d944578e2,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.15103327,-2.33242045,0.6813758,1.0135999999999998,-1.3359,-2.3495,-20.3319,0.8363999999999998,-1.3342,-2.1706,-20.3319,4.242566730000135,1.414188910000045,-5.353176290633803,3.0123999999999995,4.026,3.1912999999999982,4.027699999999999,0.8363999999999998,1.0135999999999998,-2.3495,-2.1706,-1.3359,-1.3342,3.0123999999999995,3.1912999999999982,4.026,4.027699999999999
P_P141N1_b24b667b-7856-42ba-8225-6489a3efe6f2,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.47758013,-2.23624422,1.7864009,0.9931,-1.3324,-2.3255,-20.2829,0.738,-1.3281,-2.0661,-20.2821,3.9160198700001274,1.3053399566667092,-5.355475916408451,2.9873999999999974,3.9804999999999993,3.2459999999999987,3.983999999999998,0.738,0.9931,-2.3255,-2.0661,-1.3324,-1.3281,2.9873999999999974,3.2459999999999987,3.9804999999999993,3.983999999999998
P_P141N1_c235f70d-9130-48b0-a8b8-0f86e06d25fc,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.4601044,-2.21306213,1.9046226,1.0092,-1.3239,-2.3331,-20.2524,0.7385000000000002,-1.3184,-2.0569,-20.2513,3.9334956000000147,1.311165200000005,-5.355352847887324,2.9492999999999974,3.9584999999999972,3.2243999999999993,3.9628999999999976,0.7385000000000002,1.0092,-2.3331,-2.0569,-1.3239,-1.3184,2.9492999999999974,3.2243999999999993,3.9584999999999972,3.9628999999999976
P_P141N2_880186a1-64fe-48b6-b506-bfe2f2f1b364,72c75217-369a-483e-88f6-86c3edaaf8af,-769.59337476,-2.18937057,0.9227358,0.9902,-1.3259,-2.3161,-20.2098,0.7530999999999999,-1.3237,-2.0768,-20.2094,3.1242252400001007,1.041408413333367,-5.381771851468531,2.9237,3.913899999999998,3.1625999999999976,3.9156999999999975,0.7530999999999999,0.9902,-2.3161,-2.0768,-1.3259,-1.3237,2.9237,3.1625999999999976,3.913899999999998,3.9156999999999975
P_P141N1_335774b0-1fb6-4a37-8514-fb4b89b7d8f7,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.79633705,-2.22895708,1.8447762,0.9975000000000004,-1.3332,-2.3307,-20.3845,0.7750000000000001,-1.3282,-2.1032,-20.3773,3.5972629499999584,1.199087649999986,-5.3577206834507045,3.0837999999999965,4.081299999999995,3.3040999999999983,4.0791,0.7750000000000001,0.9975000000000004,-2.3307,-2.1032,-1.3332,-1.3282,3.0837999999999965,3.3040999999999983,4.0791,4.081299999999995
P_P141N2_bc3aa07a-bc1b-41f5-944f-e64ef3d18307,72c75217-369a-483e-88f6-86c3edaaf8af,-769.36326496,-2.30396952,0.0001642,0.9841,-1.3486,-2.3327,-20.2723,0.9841,-1.3486,-2.3327,-20.2723,3.3543350400000236,1.118111680000008,-5.380162692027972,2.9696,3.9536999999999978,2.9696,3.9536999999999978,0.9841,0.9841,-2.3327,-2.3327,-1.3486,-1.3486,2.9696,2.9696,3.9536999999999978,3.9536999999999978
P_P141N1_cb33545b-b49e-4146-a875-355a485da47b,5106743f-06b3-4e57-8ee6-5cdf4ed14dc5,-760.38507963,-2.21446209,1.8985997,0.9988,-1.332,-2.3308,-20.2443,0.7512999999999999,-1.3267,-2.078,-20.2373,4.008520370000042,1.3361734566666807,-5.354824504436619,2.9434999999999967,3.942299999999996,3.1892999999999994,3.9406,0.7512999999999999,0.9988,-2.3308,-2.078,-1.332,-1.3267,2.9434999999999967,3.1892999999999994,3.9406,3.942299999999996
P_P141N3_9c81ac6e-5f07-49f4-8cab-2f62f253f177,3765801f-e8c7-4e1e-8705-da03ef64f59c,-778.89520313,-1.82909134,3.61e-05,0.9639,-1.3282,-2.2921,-20.2277,0.9639,-1.3282,-2.2921,-20.2277,2.1463968699999896,0.7154656233333299,-5.408994466180555,2.965599999999995,3.9294999999999973,2.965599999999995,3.9294999999999973,0.9639,0.9639,-2.2921,-2.2921,-1.3282,-1.3282,2.965599999999995,2.965599999999995,3.9294999999999973,3.9294999999999973
P_P141_ba5ccc1f-20c4-4f60-8eee-3d7536c3f3d2,851b0d44-b9af-41e1-b1ec-925daf419aae,-752.52929196,-2.24333946,0.9017715,1.0383000000000002,-1.3233,-2.3616,-17.2501,0.8180000000000001,-1.3207,-2.1387,-17.2475,3.5403080400000135,1.1801026800000045,-5.337087177021277,-0.0815000000000019,0.9567999999999977,0.13879999999999626,0.9567999999999959,0.8180000000000001,1.0383000000000002,-2.3616,-2.1387,-1.3233,-1.3207,-0.0815000000000019,0.13879999999999626,0.9567999999999959,0.9567999999999977
P_P141N2_5f8e17bc-97e0-4872-8b06-98007f420613,72c75217-369a-483e-88f6-86c3edaaf8af,-769.18076308,-2.30903632,1.67e-05,0.9653,-1.3689,-2.3342,-20.2527,0.9653,-1.3689,-2.3342,-20.2527,3.5368369200000416,1.1789456400000138,-5.378886455104896,2.9484999999999992,3.9137999999999984,2.9484999999999992,3.9137999999999984,0.9653,0.9653,-2.3342,-2.3342,-1.3689,-1.3689,2.9484999999999992,2.9484999999999992,3.9137999999999984,3.9137999999999984
P_P141N3_e17eb7ad-6a10-43c1-b2e1-9542879863e7,3765801f-e8c7-4e1e-8705-da03ef64f59c,-778.86956807,-1.80999556,2.41e-05,0.9702,-1.3225,-2.2927,-20.2309,0.9702,-1.3225,-2.2927,-20.2309,2.172031930000003,0.7240106433333343,-5.408816444930555,2.968199999999996,3.9383999999999943,2.968199999999996,3.9383999999999943,0.9702,0.9702,-2.2927,-2.2927,-1.3225,-1.3225,2.968199999999996,2.968199999999996,3.9383999999999943,3.9383999999999943
P_P141_ca1f2bf6-6047-42a7-8ed6-287e8e33ea17,851b0d44-b9af-41e1-b1ec-925daf419aae,-751.01489339,-2.38126771,0.1115683,0.8766,-1.3309,-2.2075,-17.2627,0.8637000000000001,-1.3302,-2.1939,-17.2608,5.054706610000039,1.6849022033333465,-5.326346761631205,0.08519999999999683,0.9617999999999967,0.09689999999999799,0.9605999999999977,0.8637000000000001,0.8766,-2.2075,-2.1939,-1.3309,-1.3302,0.08519999999999683,0.09689999999999799,0.9605999999999977,0.9617999999999967
