_id,description,base,cell,defects
dbe9d55e-0396-47d6-9b29-75a614d0ca48,B64C1N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}]"
6683d340-48b0-4ac8-85f7-146b2bbe0dff,B64C2N61,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
b4e24d60-e499-4ea9-bfa0-82b01cc6cc9a,B63C3N62,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
349c3d63-9ec1-4e62-9d6c-a90fd6209bbf,B64C3N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
d3ccf91d-e789-449d-b301-173ba938fdc8,B62C3N60,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}]"
4585139e-6be9-4fbc-90b5-338a7adb7574,B61C3N61,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}]"
7f88ce70-684a-437a-9ca4-703a692e3b99,B61C2N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}]"
61802e2c-9b83-47f0-a2fb-e6ba38a17eca,B63C4N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
12274ef3-50c9-4ac9-a82e-8069b6d387ee,B62C1N60,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}]"
34df8f17-88f3-4c9c-924d-b24d993a8de0,B60C3N62,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
149ad495-ee8f-4df4-8bfb-c25bfa1285aa,B58C2N64,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
0d15fea6-afb9-4691-994c-41dcc43ce631,B60C2N62,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}]"
179fca5a-8da7-41d8-8124-fb2d97886886,B62C4N60,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
475abe97-9304-4fa0-930d-0b8f28565b4a,B61C4N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
bb805987-b9fc-4c9f-a13d-ade89b728e94,B59C4N63,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
57f61f11-1236-4aa9-995c-d696c04011ef,B59C3N63,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
b7fe7134-90fa-4566-8017-168dffdc34d2,B63C3N59,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
926dab2d-0546-4417-8d5e-558b78f86e7e,B62C5N60,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
e757115a-07d1-40c4-9f0f-3c6b489f7c52,B59C5N63,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
0fc38226-a399-488b-b7d0-2ef982f3866d,B61C5N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}]"
90026b51-9d66-40a9-b4b5-79d6fd1d2ab1,B63C2N59,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
1b33bb71-fabc-42da-8880-acdbd1767745,B64C3N58,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}]"
baae1d71-d472-4c0c-9282-0dea7d8b922d,B59C1N63,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
ae387f51-4ffc-402d-b37a-eb53317a9fd7,B60C4N62,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
e405ad62-e795-48ba-9f96-7fa0586f54ef,B59C2N63,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}]"
58782699-57a0-49ef-b096-fb0ac283dfb1,B62C2N60,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}]"
2001f40d-9f3c-4b12-ae00-99312255366e,B60C1N62,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
b5d1766e-88be-42b4-8d31-246018125148,B58C4N64,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}]"
13b21bf8-96aa-427e-9d6c-83e21314311b,B63C5N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
50619ec3-45a8-4183-a29b-99500b18967b,B61C6N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
042957d3-5fd4-4bbf-a381-280a896277fa,B59C4N60,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
25274e1b-be4a-4a68-98cf-482770195df7,B60C5N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
6e33d5f4-53c0-47c4-a374-367dc0ca9ffd,B58C5N61,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}]"
233ee17f-46a2-4267-84ed-067ca9d63c12,B59C5N60,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
92cadb23-3508-432e-bde9-8689b2ce3d9d,B58C4N61,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}]"
64fcab2d-64d0-4748-85ec-aeec434da359,B60C6N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
ef4f3488-de8f-41d0-886b-4343743c9d5d,B62C6N57,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
e5535799-e9fe-4433-87db-0468904fddf9,B57C5N62,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
5da6a68d-9dc5-488b-a2bc-78f58bb28545,B59C6N60,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
3a974346-086c-4cf0-b1a7-2b6063f2d807,B59C3N60,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
46205462-24f9-4239-af1d-290db389cc45,B60C3N59,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}]"
40f129d3-52f0-43ef-a12b-ea41ee755e35,B61C4N58,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
f02c4a31-34a6-4ebf-8670-163faafec1b6,B61C6N58,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
32318a1f-6008-45c8-a983-f3568b2c6f3f,B61C5N58,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}]"
d1b52cf5-9adb-4e49-9b8c-2d96eb3aee01,B60C4N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
253fd7e9-b18b-4137-a57f-3d7c06cc85cc,B62C5N57,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}]"
68c7c3ed-69f8-4a89-a03f-95d60f1c2907,B58C7N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
dbc0cdfd-1d2f-4510-acc1-32103730abf6,B58C6N61,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
d0692be8-530c-4f31-97c7-4ba95fea4f81,B62C4N57,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}]"
87dc84a3-0155-4c9c-b207-a621a02bb127,B59C2N60,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}]"
14f0c994-998e-4311-abd3-af744b9569ca,B57C4N62,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}]"
d768c472-2508-4a01-bd4a-609dd16e8834,B56C4N63,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}]"
87026154-f53a-40dd-84c6-387dec24ba95,B61C3N58,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
3f320c2e-18b0-41d5-b92e-b59e9328548a,B60C8N59,BN,"[8, 8, 1]","[{'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}]"
932a5b8f-7cb9-47d0-847b-49a107929408,B60C2N59,BN,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'substitution', 'from': 'B', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'N'}, {'type': 'vacancy', 'element': 'B'}, {'type': 'substitution', 'from': 'N', 'to': 'C'}, {'type': 'vacancy', 'element': 'B'}]"
