_id                                             , descriptor_id                       , energy        , fermi_level, total_mag, homo_lumo_gap_majority, lumo_majority, homo_majority, E_1_majority, homo_lumo_gap_minority, lumo_minority, homo_minority, E_1_minority, formation_energy  , formation_energy_per_site, energy_per_atom   , normalized_homo_majority, normalized_lumo_majority, normalized_homo_minority, normalized_lumo_minority, homo_lumo_gap_min , homo_lumo_gap_max , homo_min, homo_max, lumo_min, lumo_max, normalized_homo_min, normalized_homo_max, normalized_lumo_min, normalized_lumo_max
BN_B63C1N62_3b0d3454-cfed-46c6-9fe5-b0df4a2edc66, 22f75796-50af-4872-93ca-38f403cf74ce, -1091.77065358, -4.01788775, 2.9999998,     3.4137000000000004, -1.0698      , -4.4835      , -22.1691    ,     0.5680999999999998, -3.7338      , -4.3019      , -22.1595    , 18.537946420000026,        6.179315473333342 , -8.664846456984128,      0.25360000000000227,       3.667300000000001 ,      0.42560000000000286,       0.993700000000004 , 0.5680999999999998, 3.4137000000000004, -4.4835 , -4.3019 , -3.7338 , -1.0698 , 0.25360000000000227, 0.42560000000000286,  0.993700000000004 ,  3.667300000000001
BN_B62C2N63_4409358a-dcc8-49f6-b702-608d39766e11, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1106.5561652 , -0.59602532, 0.9996017,     0.2405            , -0.1421      , -0.3826      , -23.575     ,     0.2289999999999999, -0.1104      , -0.3394      , -23.4803    , 14.598434800000177,        4.866144933333392 , -8.71304067086614 ,      5.760400000000001  ,       6.0009000000000015,      5.7089             ,       5.937900000000003 , 0.2289999999999999, 0.2405            , -0.3826 , -0.3394 , -0.1421 , -0.1104 , 5.7089             , 5.760400000000001  ,  5.937900000000003 ,  6.0009000000000015
BN_B63N62_3760435c-dd62-4d1f-9763-66311e5ab139  , f77065f1-2564-44df-9ec0-9e9dbad468b2, -1078.36580932, -2.09295327, 2.0593045,     0.591             , -1.5087      , -2.0997      , -22.4057    ,     0.2818999999999998, -1.8043      , -2.0862      , -22.4009    , 22.71679068000003 ,        7.57226356000001  , -8.62692647456    ,      2.8740000000000023 ,       3.465             ,      2.8827000000000034 ,       3.1646            , 0.2818999999999998, 0.591             , -2.0997 , -2.0862 , -1.8043 , -1.5087 , 2.8740000000000023 , 2.8827000000000034 ,  3.1646            ,  3.465
BN_B62C1N63_cc56269d-91a1-4a0b-b9e8-e158426efc36, fa05e752-be0a-45a0-b053-6a79c0eca07a, -1092.53450382, -1.95292997, 2.6705884,     1.4993            , -0.3338      , -1.8331      , -24.8226    ,     0.3141            , -1.4736      , -1.7877      , -24.8126    , 19.394096179999906,        6.464698726666636 , -8.670908760476191,      5.557500000000001  ,       7.056800000000003 ,      5.5929             ,       5.907             , 0.3141            , 1.4993            , -1.8331 , -1.7877 , -1.4736 , -0.3338 , 5.557500000000001  , 5.5929             ,  5.907             ,  7.056800000000003
BN_B61C2N64_3a00ec3f-2de2-4d3b-9b63-3160d9d9b326, ded33c70-7218-4312-9b67-3a8bdf839a56, -1107.72871051, -1.79123908, 1.591936 ,     0.6347999999999998, -1.1201      , -1.7549      , -24.443     ,     0.3898999999999999, -1.4377      , -1.8276      , -24.3758    , 15.045889490000036,        5.015296496666679 , -8.722273311102361,      5.2561000000000035 ,       5.890900000000002 ,      5.116200000000003  ,       5.5061000000000035, 0.3898999999999999, 0.6347999999999998, -1.8276 , -1.7549 , -1.4377 , -1.1201 , 5.116200000000003  , 5.2561000000000035 ,  5.5061000000000035,  5.890900000000002
BN_B61N64_4c4fb839-fda3-4a8c-946a-c452b13f9e6d  , 5cddc881-e9ff-45d0-a257-af758da2c803, -1074.4175802 , -4.39855829, 5.0096457,     4.2702            , 0.1252       , -4.145       , -22.2673    ,     0.1276999999999999, -4.0213      , -4.149       , -22.2462    , 29.90501979999999 ,        9.968339933333331 , -8.5953406416     ,      0.6903000000000006 ,       4.9605            ,      0.6652000000000022 ,       0.792900000000003 , 0.1276999999999999, 4.2702            , -4.149  , -4.145  , -4.0213 , 0.1252  , 0.6652000000000022 , 0.6903000000000006 ,  0.792900000000003 ,  4.9605
BN_B62C3N63_9a1aea8f-da29-4edc-9208-a37956436273, 9ccb3cbf-c149-464e-ba62-3d60d4623462, -1119.34195659, -1.62694727, 0.9998973,     1.3553            , -0.1463      , -1.5016      , -24.2003    ,     1.2902000000000002, -1.2246      , -2.5148      , -24.0984    , 11.03864340999985 ,        3.6795478033332834, -8.744859035859376,      5.2667             ,       6.622             ,      4.151600000000002  ,       5.441800000000004 , 1.2902000000000002, 1.3553            , -2.5148 , -1.5016 , -1.2246 , -0.1463 , 4.151600000000002  , 5.2667             ,  5.441800000000004 ,  6.622
BN_B61N64_68d5a805-c2bf-4ffe-aa80-512a409542b1  , 5cddc881-e9ff-45d0-a257-af758da2c803, -1074.54149245, -4.22045445, 2.8852437,     2.6991            , -1.4455      , -4.1446      , -25.6227    ,     0.4424999999999999, -3.6676      , -4.1101      , -25.3734    , 29.781107549999888,        9.927035849999962 , -8.5963319396     ,      4.046099999999999  ,       6.7452000000000005,      3.8313000000000024 ,       4.273800000000001 , 0.4424999999999999, 2.6991            , -4.1446 , -4.1101 , -3.6676 , -1.4455 , 3.8313000000000024 , 4.046099999999999  ,  4.273800000000001 ,  6.7452000000000005
BN_B63C2N62_9ed008a9-5f25-4c0b-ba4a-8a47cda478be, 3a1c3336-7cf3-425f-910a-5295349759e7, -1105.67663362, -1.56118188, 0.9995495,     0.6343000000000001, -1.1741      , -1.8084      , -24.185     ,     0.3833000000000001, -0.9307      , -1.314       , -24.1526    , 13.85796637999988 ,        4.619322126666627 , -8.706115225354331,      4.944600000000001  ,       5.578900000000001 ,      5.406600000000001  ,       5.789899999999999 , 0.3833000000000001, 0.6343000000000001, -1.8084 , -1.314  , -1.1741 , -0.9307 , 4.944600000000001  , 5.406600000000001  ,  5.578900000000001 ,  5.789899999999999
BN_B62C1N63_c614fb3e-a560-49c0-a1f6-b15a83b422ee, fa05e752-be0a-45a0-b053-6a79c0eca07a, -1094.55240567, -2.42543203, 0.9997875,     0.8027000000000002, -2.0503      , -2.853       , -25.0125    ,     0.7412999999999998, -2.0503      , -2.7916      , -25.0125    , 17.376194329999862,        5.792064776666621 , -8.68692385452381 ,      4.727499999999999  ,       5.530200000000001 ,      4.788900000000002  ,       5.530200000000001 , 0.7412999999999998, 0.8027000000000002, -2.853  , -2.7916 , -2.0503 , -2.0503 , 4.727499999999999  , 4.788900000000002  ,  5.530200000000001 ,  5.530200000000001
BN_B62C2N63_091e27ed-fca6-4341-b06d-4dcf13ddaff8, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.46065421, -3.69842758, 2.9999522,     2.4658            , -1.5209      , -3.9867      , -24.5989    ,     0.6167999999999996, -3.4112      , -4.028       , -24.5897    , 15.693945790000043,        5.2313152633333475, -8.70441460007874 ,      3.180200000000003  ,       5.646000000000001 ,      3.1297000000000033 ,       3.746500000000001 , 0.6167999999999996, 2.4658            , -4.028  , -3.9867 , -3.4112 , -1.5209 , 3.1297000000000033 , 3.180200000000003  ,  3.746500000000001 ,  5.646000000000001
BN_B62N63_89a023d7-6d03-4de1-b7ea-ec06b93e6ff8  , c9a766a2-530a-4311-a995-d8aea7b1aeb6, -1081.6703463 , -4.1667675 , 0.9998213,     1.9089            , -2.0298      , -3.9387      , -22.2676    ,     0.2829000000000001, -3.67        , -3.9529      , -22.2467    , 21.032253700000183,        7.010751233333394 , -8.6533627704     ,      0.8969000000000023 ,       2.8058000000000014,      0.8618000000000023 ,       1.1447000000000038, 0.2829000000000001, 1.9089            , -3.9529 , -3.9387 , -3.67   , -2.0298 , 0.8618000000000023 , 0.8969000000000023 ,  1.1447000000000038,  2.8058000000000014
BN_B63C2N62_7978bb94-14d6-4a62-acdb-173bfcefa47d, 3a1c3336-7cf3-425f-910a-5295349759e7, -1101.08229481, -4.17606812, 3.0000006,     4.3261            , 0.2205       , -4.1056      , -22.1501    ,     0.7597999999999998, -3.7787      , -4.5385      , -22.1408    , 18.45230519000006 ,        6.150768396666687 , -8.669939329212598,      0.6125000000000007 ,       4.938600000000001 ,      0.170300000000001  ,       0.9300999999999995, 0.7597999999999998, 4.3261            , -4.5385 , -4.1056 , -3.7787 , 0.2205  , 0.170300000000001  , 0.6125000000000007 ,  0.9300999999999995,  4.938600000000001
BN_B62C2N63_178ab46d-1504-44ae-8c06-e9368418fc14, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.11770725, -3.49364222, 2.9881913,     1.8107            , -1.8735      , -3.6842      , -24.9783    ,     1.2719            , -2.0431      , -3.315       , -24.9784    , 16.036892750000106,        5.345630916666702 , -8.70171423031496 ,      3.8621000000000016 ,       5.672800000000002 ,      4.231400000000001  ,       5.503300000000003 , 1.2719            , 1.8107            , -3.6842 , -3.315  , -2.0431 , -1.8735 , 3.8621000000000016 , 4.231400000000001  ,  5.503300000000003 ,  5.672800000000002
BN_B62C1N63_e7bfa432-39ff-4f6e-b8dc-40c7a1915ef9, fa05e752-be0a-45a0-b053-6a79c0eca07a, -1094.68047662, -2.36017996, 0.9997975,     0.9708            , -1.9154      , -2.8862      , -24.959     ,     0.8795            , -1.9155      , -2.795       , -24.959     , 17.248123379999925,        5.7493744599999745, -8.687940290634922,      4.640800000000002  ,       5.611599999999999 ,      4.732000000000003  ,       5.6114999999999995, 0.8795            , 0.9708            , -2.8862 , -2.795  , -1.9155 , -1.9154 , 4.640800000000002  , 4.732000000000003  ,  5.6114999999999995,  5.611599999999999
BN_B62C3N63_f8680fd0-eaf3-4516-a4f3-8a4049949bd4, 9ccb3cbf-c149-464e-ba62-3d60d4623462, -1121.62844074, -0.82469251, 0.9999223,     0.6822999999999999, -0.4795      , -1.1618      , -23.277     ,     3.5603            , -0.4761      , -4.0364      , -23.101     ,  8.752159259999871,        2.917386419999957 , -8.76272219328125 ,      4.683200000000003  ,       5.365500000000001 ,      1.6326             ,       5.192900000000002 , 0.6822999999999999, 3.5603            , -4.0364 , -1.1618 , -0.4795 , -0.4761 , 1.6326             , 4.683200000000003  ,  5.192900000000002 ,  5.365500000000001
BN_B63C1N62_18465540-0d0f-4f8a-a346-5ee2d1981023, 22f75796-50af-4872-93ca-38f403cf74ce, -1091.89500968, -2.82894727, 0.9921677,     1.2049999999999998, -1.8126      , -3.0176      , -22.4445    ,     0.8321000000000001, -1.8121      , -2.6442      , -22.4442    , 18.41359032000014 ,        6.1378634400000465, -8.66583341015873 ,      1.9949000000000048 ,       3.199900000000003 ,      2.3679999999999986 ,       3.200099999999999 , 0.8321000000000001, 1.2049999999999998, -3.0176 , -2.6442 , -1.8126 , -1.8121 , 1.9949000000000048 , 2.3679999999999986 ,  3.199900000000003 ,  3.200099999999999
BN_B62C2N63_3b66d4b4-5c61-4ec9-b6cd-271b6bb38d6a, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.37074935, -3.22148424, 2.9955127,     1.637             , -1.7875      , -3.4245      , -24.9099    ,     1.0027            , -2.0158      , -3.0185      , -24.9073    , 15.783850649999977,        5.261283549999992 , -8.703706687795277,      4.0534             ,       5.6904            ,      4.456800000000001  ,       5.459500000000002 , 1.0027            , 1.637             , -3.4245 , -3.0185 , -2.0158 , -1.7875 , 4.0534             , 4.456800000000001  ,  5.459500000000002 ,  5.6904
BN_B63N62_7c8b2dbc-467d-4efa-b29d-eb6ae8baa9af  , f77065f1-2564-44df-9ec0-9e9dbad468b2, -1080.44530783, -2.56676386, 0.9998588,     1.6049            , -1.6767      , -3.2816      , -22.3958    ,     0.9766999999999996, -2.1015      , -3.0782      , -22.3951    , 20.63729216999991 ,        6.87909738999997  , -8.64356246264    ,      1.6822000000000017 ,       3.2871000000000024,      1.8849000000000018 ,       2.8615999999999993, 0.9766999999999996, 1.6049            , -3.2816 , -3.0782 , -2.1015 , -1.6767 , 1.6822000000000017 , 1.8849000000000018 ,  2.8615999999999993,  3.2871000000000024
BN_B64C1N61_5ecb738b-0ff9-48c5-a2da-7edc4a799dac, dbe9d55e-0396-47d6-9b29-75a614d0ca48, -1090.56918045, -2.33159406, 0.9998056,     0.8134999999999999, -1.7931      , -2.6066      , -22.3518    ,     0.5497000000000001, -1.5076      , -2.0573      , -22.3436    , 18.119419549999975,        6.039806516666658 , -8.65531095595238 ,      2.313200000000002  ,       3.126700000000003 ,      2.8542999999999985 ,       3.404             , 0.5497000000000001, 0.8134999999999999, -2.6066 , -2.0573 , -1.7931 , -1.5076 , 2.313200000000002  , 2.8542999999999985 ,  3.126700000000003 ,  3.404
BN_B64C1N61_ad29eaae-1b7f-4ea7-aa6c-34e6d2f89f29, dbe9d55e-0396-47d6-9b29-75a614d0ca48, -1090.3910325 , -1.94431765, 0.9892485,     0.8604999999999999, -0.9831      , -1.8436      , -22.3955    ,     0.3320000000000001, -1.4352      , -1.7672      , -22.3899    , 18.297567500000014,        6.0991891666666715, -8.653897083333332,      3.1199000000000012 ,       3.9803999999999995,      3.190700000000003  ,       3.522700000000004 , 0.3320000000000001, 0.8604999999999999, -1.8436 , -1.7672 , -1.4352 , -0.9831 , 3.1199000000000012 , 3.190700000000003  ,  3.522700000000004 ,  3.9803999999999995
BN_B64C2N61_0e9507d0-0b0b-492c-bfd1-c6d4c7ebbde4, 6683d340-48b0-4ac8-85f7-146b2bbe0dff, -1103.13064119, -3.08698814, 0.9999941,     1.6030999999999995, -1.8888      , -3.4919      , -22.4306    ,     1.1767            , -1.8837      , -3.0604      , -22.4299    , 14.783958810000058,        4.927986270000019 , -8.686068040866141,      1.5066999999999986 ,       3.1098            ,      1.9375             ,       3.1142000000000003, 1.1767            , 1.6030999999999995, -3.4919 , -3.0604 , -1.8888 , -1.8837 , 1.5066999999999986 , 1.9375             ,  3.1098            ,  3.1142000000000003
BN_B63C1N62_0dadbc5a-890b-4e9e-ae15-162ed3245920, 22f75796-50af-4872-93ca-38f403cf74ce, -1091.45442302, -3.83805362, 0.9999997,     1.0294000000000003, -3.2758      , -4.3052      , -22.169     ,     1.0611999999999997, -3.362       , -4.4232      , -22.1679    , 18.854176980000148,        6.284725660000049 , -8.66233669063492 ,      0.4318000000000026 ,       1.4612000000000016,      0.3127000000000031 ,       1.3739000000000026, 1.0294000000000003, 1.0611999999999997, -4.4232 , -4.3052 , -3.362  , -3.2758 , 0.3127000000000031 , 0.4318000000000026 ,  1.3739000000000026,  1.4612000000000016
BN_B62C3N63_d519e596-9ce5-4f0e-833a-660967339c07, 9ccb3cbf-c149-464e-ba62-3d60d4623462, -1119.77621148, -1.70717188, 0.9999824,     0.9798000000000002, -1.0935      , -2.0733      , -24.8976    ,     1.6339            , -1.341       , -2.9749      , -24.7681    , 10.60438851999993 ,        3.53479617333331  , -8.7482516521875  ,      5.392300000000002  ,       6.372100000000003 ,      4.3612             ,       5.995100000000001 , 0.9798000000000002, 1.6339            , -2.9749 , -2.0733 , -1.341  , -1.0935 , 4.3612             , 5.392300000000002  ,  5.995100000000001 ,  6.372100000000003
BN_B62C2N63_754de4d2-57e0-45ae-a7af-1c23bc0fbbec, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.25633522, -3.03414687, 2.9999079,     1.4167            , -1.8965      , -3.3132      , -24.9861    ,     0.9682999999999996, -2.7551      , -3.7234      , -24.9856    , 15.89826478000009 ,        5.2994215933333635, -8.702805789133858,      4.2409             ,       5.657600000000002 ,      3.8302000000000014 ,       4.798500000000004 , 0.9682999999999996, 1.4167            , -3.7234 , -3.3132 , -2.7551 , -1.8965 , 3.8302000000000014 , 4.2409             ,  4.798500000000004 ,  5.657600000000002
BN_B63C2N62_49fdbd0f-5c60-4d1d-88c8-1c05a5c8cac3, 3a1c3336-7cf3-425f-910a-5295349759e7, -1101.52290162, -4.0423129 , 2.999998 ,     4.0155            , 0.2024       , -3.8131      , -22.1528    ,     0.8245            , -3.6861      , -4.5106      , -22.1415    , 18.01169837999987 ,        6.003899459999957 , -8.67340867417323 ,      0.907700000000002  ,       4.923200000000001 ,      0.19890000000000185,       1.0234000000000023, 0.8245            , 4.0155            , -4.5106 , -3.8131 , -3.6861 , 0.2024  , 0.19890000000000185, 0.907700000000002  ,  1.0234000000000023,  4.923200000000001
BN_B64C1N61_e8eeadac-33f6-49f1-8b68-6f8611cd6300, dbe9d55e-0396-47d6-9b29-75a614d0ca48, -1090.45450943, -1.82168547, 0.9997688,     1.1926            , -0.5911      , -1.7837      , -22.2756    ,     1.2861999999999998, -1.5193      , -2.8055      , -22.2706    , 18.234090570000035,        6.078030190000011 , -8.654400868492063,      3.0599000000000025 ,       4.252500000000001 ,      2.0331000000000046 ,       3.319300000000002 , 1.1926            , 1.2861999999999998, -2.8055 , -1.7837 , -1.5193 , -0.5911 , 2.0331000000000046 , 3.0599000000000025 ,  3.319300000000002 ,  4.252500000000001
BN_B63C1N62_68634908-9c74-4064-a1e4-3c4b31f924ad, 22f75796-50af-4872-93ca-38f403cf74ce, -1091.12266387, -1.33254174, 0.868169 ,     0.9936            , -0.2538      , -1.2474      , -23.5342    ,     0.6152            , -0.611       , -1.2262      , -23.3794    , 19.185936130000073,        6.395312043333358 , -8.659703681507937,      4.854800000000001  ,       5.848400000000002 ,      4.721200000000003  ,       5.336400000000001 , 0.6152            , 0.9936            , -1.2474 , -1.2262 , -0.611  , -0.2538 , 4.721200000000003  , 4.854800000000001  ,  5.336400000000001 ,  5.848400000000002
BN_B63C2N62_3cb00313-8a82-4ba1-a679-417818d76f12, 3a1c3336-7cf3-425f-910a-5295349759e7, -1105.04745864, -1.97185411, 0.9998407,     0.6923999999999999, -1.5483      , -2.2407      , -24.471     ,     0.4192            , -1.2838      , -1.703       , -24.4261    , 14.487141359999896,        4.829047119999966 , -8.701161091653544,      4.798300000000001  ,       5.4907            ,      5.291100000000004  ,       5.710300000000004 , 0.4192            , 0.6923999999999999, -2.2407 , -1.703  , -1.5483 , -1.2838 , 4.798300000000001  , 5.291100000000004  ,  5.4907            ,  5.710300000000004
BN_B62C1N63_2d68e2f9-0cc7-43b1-af84-7425cfd5e70e, fa05e752-be0a-45a0-b053-6a79c0eca07a, -1092.49670416, -1.85292433, 2.5109863,     1.1901            , -0.607       , -1.7971      , -24.5848    ,     0.2035            , -1.5517      , -1.7552      , -24.5317    , 19.431895839999925,        6.477298613333308 , -8.670608763174604,      5.355700000000002  ,       6.545800000000003 ,      5.344500000000004  ,       5.548000000000002 , 0.2035            , 1.1901            , -1.7971 , -1.7552 , -1.5517 , -0.607  , 5.344500000000004  , 5.355700000000002  ,  5.548000000000002 ,  6.545800000000003
BN_B62C2N63_a7990a41-e250-40d6-9b1b-7e2ac0a4c96d, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.12905431, -3.47609925, 2.9996596,     1.8535            , -1.8832      , -3.7367      , -24.9699    ,     1.154             , -2.0682      , -3.2222      , -24.9697    , 16.025545690000172,        5.34184856333339  , -8.701803577244094,      3.8012000000000015 ,       5.654700000000002 ,      4.3155             ,       5.4695            , 1.154             , 1.8535            , -3.7367 , -3.2222 , -2.0682 , -1.8832 , 3.8012000000000015 , 4.3155             ,  5.4695            ,  5.654700000000002
BN_B61C1N64_17c71f4d-d5f4-464c-b8e5-b1898c5fffed, 17d30cdf-cd0b-49ed-8659-5a556bdfcf7c, -1092.41378269, -4.31809759, 3.594292 ,     2.9712            , -1.3425      , -4.3137      , -24.5241    ,     0.8736999999999999, -3.4835      , -4.3572      , -24.5084    , 21.134817310000017,        7.044939103333339 , -8.669950656269842,      2.7784000000000013 ,       5.749600000000001 ,      2.7192000000000043 ,       3.5929000000000038, 0.8736999999999999, 2.9712            , -4.3572 , -4.3137 , -3.4835 , -1.3425 , 2.7192000000000043 , 2.7784000000000013 ,  3.5929000000000038,  5.749600000000001
BN_B62C2N63_92b2345b-988e-4053-acc2-3f525239e819, 4148f59e-b1a4-4735-90ec-2c40f6a9a615, -1105.36550815, -1.20201043, 0.998952 ,     1.0645            , 0.0448       , -1.0197      , -23.7511    ,     0.4821            , -0.4875      , -0.9696      , -23.7238    , 15.789091849999977,        5.263030616666659 , -8.703665418503938,      5.299400000000002  ,       6.363900000000001 ,      5.322200000000002  ,       5.804300000000001 , 0.4821            , 1.0645            , -1.0197 , -0.9696 , -0.4875 , 0.0448  , 5.299400000000002  , 5.322200000000002  ,  5.804300000000001 ,  6.363900000000001
BN_B63N62_30e985ae-e228-4195-8e28-cf02aed81439  , f77065f1-2564-44df-9ec0-9e9dbad468b2, -1081.38024265, -3.2828129 , 0.9999928,     2.7852            , -1.0637      , -3.8489      , -22.1995    ,     0.7378            , -2.9139      , -3.6517      , -22.198     , 19.702357350000057,        6.567452450000019 , -8.651041941199999,      0.9186000000000014 ,       3.703800000000001 ,      1.1143000000000036 ,       1.8521000000000036, 0.7378            , 2.7852            , -3.8489 , -3.6517 , -2.9139 , -1.0637 , 0.9186000000000014 , 1.1143000000000036 ,  1.8521000000000036,  3.703800000000001
