_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority
BN_B63C1N62_3b0d3454-cfed-46c6-9fe5-b0df4a2edc66,22f75796-50af-4872-93ca-38f403cf74ce,-1091.77065358,-4.01788775,2.9999998,3.4137000000000004,-1.0698,-4.4835,-22.1691,0.5680999999999998,-3.7338,-4.3019,-22.1595
BN_B62C2N63_4409358a-dcc8-49f6-b702-608d39766e11,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1106.5561652,-0.59602532,0.9996017,0.2405,-0.1421,-0.3826,-23.575,0.22899999999999998,-0.1104,-0.3394,-23.4803
BN_B63N62_3760435c-dd62-4d1f-9763-66311e5ab139,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1078.36580932,-2.09295327,2.0593045,0.591,-1.5087,-2.0997,-22.4057,0.2818999999999998,-1.8043,-2.0862,-22.4009
BN_B62C1N63_cc56269d-91a1-4a0b-b9e8-e158426efc36,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1092.53450382,-1.95292997,2.6705884,1.4992999999999999,-0.3338,-1.8331,-24.8226,0.31410000000000005,-1.4736,-1.7877,-24.8126
BN_B61C2N64_3a00ec3f-2de2-4d3b-9b63-3160d9d9b326,ded33c70-7218-4312-9b67-3a8bdf839a56,-1107.72871051,-1.79123908,1.591936,0.6347999999999998,-1.1201,-1.7549,-24.443,0.3898999999999999,-1.4377,-1.8276,-24.3758
BN_B61N64_4c4fb839-fda3-4a8c-946a-c452b13f9e6d,5cddc881-e9ff-45d0-a257-af758da2c803,-1074.4175802,-4.39855829,5.0096457,4.2702,0.1252,-4.145,-22.2673,0.12769999999999992,-4.0213,-4.149,-22.2462
BN_B62C3N63_9a1aea8f-da29-4edc-9208-a37956436273,9ccb3cbf-c149-464e-ba62-3d60d4623462,-1119.34195659,-1.62694727,0.9998973,1.3553,-0.1463,-1.5016,-24.2003,1.2902000000000002,-1.2246,-2.5148,-24.0984
BN_B61N64_68d5a805-c2bf-4ffe-aa80-512a409542b1,5cddc881-e9ff-45d0-a257-af758da2c803,-1074.54149245,-4.22045445,2.8852437,2.6990999999999996,-1.4455,-4.1446,-25.6227,0.4424999999999999,-3.6676,-4.1101,-25.3734
BN_B63C2N62_9ed008a9-5f25-4c0b-ba4a-8a47cda478be,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.67663362,-1.56118188,0.9995495,0.6343000000000001,-1.1741,-1.8084,-24.185,0.3833000000000001,-0.9307,-1.314,-24.1526
BN_B62C1N63_c614fb3e-a560-49c0-a1f6-b15a83b422ee,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1094.55240567,-2.42543203,0.9997875,0.8027000000000002,-2.0503,-2.853,-25.0125,0.7412999999999998,-2.0503,-2.7916,-25.0125
BN_B62C2N63_091e27ed-fca6-4341-b06d-4dcf13ddaff8,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.46065421,-3.69842758,2.9999522,2.4657999999999998,-1.5209,-3.9867,-24.5989,0.6167999999999996,-3.4112,-4.028,-24.5897
BN_B62N63_89a023d7-6d03-4de1-b7ea-ec06b93e6ff8,c9a766a2-530a-4311-a995-d8aea7b1aeb6,-1081.6703463,-4.1667675,0.9998213,1.9089,-2.0298,-3.9387,-22.2676,0.28290000000000015,-3.67,-3.9529,-22.2467
BN_B63C2N62_7978bb94-14d6-4a62-acdb-173bfcefa47d,3a1c3336-7cf3-425f-910a-5295349759e7,-1101.08229481,-4.17606812,3.0000006,4.3261,0.2205,-4.1056,-22.1501,0.7597999999999998,-3.7787,-4.5385,-22.1408
BN_B62C2N63_178ab46d-1504-44ae-8c06-e9368418fc14,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.11770725,-3.49364222,2.9881913,1.8107000000000002,-1.8735,-3.6842,-24.9783,1.2719,-2.0431,-3.315,-24.9784
BN_B62C1N63_e7bfa432-39ff-4f6e-b8dc-40c7a1915ef9,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1094.68047662,-2.36017996,0.9997975,0.9708000000000001,-1.9154,-2.8862,-24.959,0.8795,-1.9155,-2.795,-24.959
BN_B62C3N63_f8680fd0-eaf3-4516-a4f3-8a4049949bd4,9ccb3cbf-c149-464e-ba62-3d60d4623462,-1121.62844074,-0.82469251,0.9999223,0.6822999999999999,-0.4795,-1.1618,-23.277,3.5603000000000002,-0.4761,-4.0364,-23.101
BN_B63C1N62_18465540-0d0f-4f8a-a346-5ee2d1981023,22f75796-50af-4872-93ca-38f403cf74ce,-1091.89500968,-2.82894727,0.9921677,1.2049999999999998,-1.8126,-3.0176,-22.4445,0.8321000000000001,-1.8121,-2.6442,-22.4442
BN_B62C2N63_3b66d4b4-5c61-4ec9-b6cd-271b6bb38d6a,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.37074935,-3.22148424,2.9955127,1.637,-1.7875,-3.4245,-24.9099,1.0027,-2.0158,-3.0185,-24.9073
BN_B63N62_7c8b2dbc-467d-4efa-b29d-eb6ae8baa9af,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1080.44530783,-2.56676386,0.9998588,1.6049,-1.6767,-3.2816,-22.3958,0.9766999999999997,-2.1015,-3.0782,-22.3951
BN_B64C1N61_5ecb738b-0ff9-48c5-a2da-7edc4a799dac,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1090.56918045,-2.33159406,0.9998056,0.8134999999999999,-1.7931,-2.6066,-22.3518,0.5497000000000001,-1.5076,-2.0573,-22.3436
BN_B64C1N61_ad29eaae-1b7f-4ea7-aa6c-34e6d2f89f29,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1090.3910325,-1.94431765,0.9892485,0.8604999999999999,-0.9831,-1.8436,-22.3955,0.3320000000000001,-1.4352,-1.7672,-22.3899
BN_B64C2N61_0e9507d0-0b0b-492c-bfd1-c6d4c7ebbde4,6683d340-48b0-4ac8-85f7-146b2bbe0dff,-1103.13064119,-3.08698814,0.9999941,1.6030999999999997,-1.8888,-3.4919,-22.4306,1.1767,-1.8837,-3.0604,-22.4299
BN_B63C1N62_0dadbc5a-890b-4e9e-ae15-162ed3245920,22f75796-50af-4872-93ca-38f403cf74ce,-1091.45442302,-3.83805362,0.9999997,1.0294000000000003,-3.2758,-4.3052,-22.169,1.0611999999999995,-3.362,-4.4232,-22.1679
BN_B62C3N63_d519e596-9ce5-4f0e-833a-660967339c07,9ccb3cbf-c149-464e-ba62-3d60d4623462,-1119.77621148,-1.70717188,0.9999824,0.9798000000000002,-1.0935,-2.0733,-24.8976,1.6339,-1.341,-2.9749,-24.7681
BN_B62C2N63_754de4d2-57e0-45ae-a7af-1c23bc0fbbec,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.25633522,-3.03414687,2.9999079,1.4167,-1.8965,-3.3132,-24.9861,0.9682999999999997,-2.7551,-3.7234,-24.9856
BN_B63C2N62_49fdbd0f-5c60-4d1d-88c8-1c05a5c8cac3,3a1c3336-7cf3-425f-910a-5295349759e7,-1101.52290162,-4.0423129,2.999998,4.0155,0.2024,-3.8131,-22.1528,0.8245,-3.6861,-4.5106,-22.1415
BN_B64C1N61_e8eeadac-33f6-49f1-8b68-6f8611cd6300,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1090.45450943,-1.82168547,0.9997688,1.1926,-0.5911,-1.7837,-22.2756,1.2861999999999998,-1.5193,-2.8055,-22.2706
BN_B63C1N62_68634908-9c74-4064-a1e4-3c4b31f924ad,22f75796-50af-4872-93ca-38f403cf74ce,-1091.12266387,-1.33254174,0.868169,0.9936,-0.2538,-1.2474,-23.5342,0.6152,-0.611,-1.2262,-23.3794
BN_B63C2N62_3cb00313-8a82-4ba1-a679-417818d76f12,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.04745864,-1.97185411,0.9998407,0.6923999999999999,-1.5483,-2.2407,-24.471,0.4192,-1.2838,-1.703,-24.4261
BN_B62C1N63_2d68e2f9-0cc7-43b1-af84-7425cfd5e70e,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1092.49670416,-1.85292433,2.5109863,1.1901,-0.607,-1.7971,-24.5848,0.20350000000000001,-1.5517,-1.7552,-24.5317
BN_B62C2N63_a7990a41-e250-40d6-9b1b-7e2ac0a4c96d,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.12905431,-3.47609925,2.9996596,1.8535,-1.8832,-3.7367,-24.9699,1.154,-2.0682,-3.2222,-24.9697
BN_B61C1N64_17c71f4d-d5f4-464c-b8e5-b1898c5fffed,17d30cdf-cd0b-49ed-8659-5a556bdfcf7c,-1092.41378269,-4.31809759,3.594292,2.9711999999999996,-1.3425,-4.3137,-24.5241,0.8736999999999999,-3.4835,-4.3572,-24.5084
BN_B62C2N63_92b2345b-988e-4053-acc2-3f525239e819,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.36550815,-1.20201043,0.998952,1.0645,0.0448,-1.0197,-23.7511,0.48210000000000003,-0.4875,-0.9696,-23.7238
BN_B63N62_30e985ae-e228-4195-8e28-cf02aed81439,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1081.38024265,-3.2828129,0.9999928,2.7851999999999997,-1.0637,-3.8489,-22.1995,0.7378,-2.9139,-3.6517,-22.198
BN_B62N63_28093c54-66e6-46b7-ac1c-9072c65311fb,c9a766a2-530a-4311-a995-d8aea7b1aeb6,-1077.57242693,-4.13373957,3.2198252,2.3272,-1.7658,-4.093,-22.4306,0.6640000000000001,-3.5597,-4.2237,-22.4259
BN_B62C2N63_77ebe900-d4cc-4038-b4b2-cd385847e89b,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1106.27667407,-0.82626529,0.9999521,0.6976,-0.4717,-1.1693,-23.8036,1.6285,-0.4753,-2.1038,-23.8022
BN_B62C2N63_cf472f94-6bda-44a7-8055-fccf0cbc1b22,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.38838962,-1.19301806,0.9999595,1.1187,0.0354,-1.0833,-23.9164,0.7446000000000002,-0.9016,-1.6462,-23.8608
BN_B61C1N64_0f4e864c-3690-4a58-bea4-7995bcd4321d,17d30cdf-cd0b-49ed-8659-5a556bdfcf7c,-1092.57760349,-3.82460977,1.2698893,2.0076,-1.8143,-3.8219,-24.9038,0.7346000000000004,-3.1647,-3.8993,-24.9036
BN_B63N62_f9c635eb-82f7-4963-acb3-90b0e633bf42,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1078.58058743,-1.76211743,1.0396754,0.9281,-0.6183,-1.5464,-22.4287,0.935,-0.6113,-1.5463,-22.4286
BN_B62C2N63_ae33eeff-979d-45f8-bc0c-8fbdc7a5adae,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1106.45299976,-2.80006454,0.9775312,1.1839,-1.7584,-2.9423,-24.8496,0.9530000000000001,-1.757,-2.71,-24.849
BN_B63C2N62_619f8642-1de7-4b71-b7db-474645d68427,3a1c3336-7cf3-425f-910a-5295349759e7,-1101.49328166,-4.0257789,2.9993913,4.0166,0.2081,-3.8085,-22.1542,0.1091000000000002,-3.6708,-3.7799,-22.1451
BN_B62C2N63_5207df48-1595-4805-9931-a56f5ad20e53,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.0679242,-3.49435972,2.9389011,1.7386000000000001,-1.8896,-3.6282,-24.9784,1.3237,-2.0379,-3.3616,-24.9783
BN_B61C2N64_2aa173f2-b14a-4b43-a7c5-048d1912699e,ded33c70-7218-4312-9b67-3a8bdf839a56,-1107.49484019,-1.7803268,1.7832529,0.46819999999999995,-1.2945,-1.7627,-24.3595,0.1531,-1.357,-1.5101,-24.3271
BN_B62C2N63_851295dd-8d36-425d-a17e-d6fa55a9511a,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.09495643,-3.63189328,2.8393094,1.9102999999999999,-1.8239,-3.7342,-24.9016,1.3529999999999998,-2.1791,-3.5321,-24.8995
BN_B64C2N61_5a5f1225-30e0-4d5f-b6f6-682cc3a32532,6683d340-48b0-4ac8-85f7-146b2bbe0dff,-1103.39102207,-3.27395911,0.9994918,1.9670999999999998,-1.5663,-3.5334,-22.3179,1.6582999999999999,-1.5531,-3.2114,-22.317
BN_B62C2N63_502d44d9-27cd-4a9c-abab-598f066c4740,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.15475748,-1.31450332,1.0000002,1.2409,0.021,-1.2199,-23.7324,0.8803000000000001,-0.8044,-1.6847,-23.6095
BN_B63C1N62_451e0075-d3d2-41f6-ab18-e2c1c908978b,22f75796-50af-4872-93ca-38f403cf74ce,-1091.37791197,-1.47793967,0.9927011,0.5597000000000001,-1.1078,-1.6675,-23.8618,0.5502,-0.7382,-1.2884,-23.7494
BN_B63C1N62_0a32d2c9-6f84-4094-af61-3bfeb162b70f,22f75796-50af-4872-93ca-38f403cf74ce,-1092.01034845,-1.56947443,0.9998554,1.3877,-0.4982,-1.8859,-23.8341,0.8728,-1.253,-2.1258,-23.8313
BN_B63C2N62_d57eab31-9a40-4072-b89b-aca13fc290c9,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.04947505,-1.65906721,0.9999903,1.2772,-0.3264,-1.6036,-24.215,1.4624,-1.2962,-2.7586,-24.1192
BN_B63C3N62_c0701127-9f05-46dd-917f-ce3db122a9b2,b4e24d60-e499-4ea9-bfa0-82b01cc6cc9a,-1117.70412887,-3.05000442,0.9998339,1.6532999999999998,-1.8138,-3.4671,-24.9074,1.2055999999999998,-1.8118,-3.0174,-24.9076
BN_B61N64_6de4fcfe-2356-4691-8034-704e2e440a98,5cddc881-e9ff-45d0-a257-af758da2c803,-1075.25868204,-4.30537304,4.9609019,0.4186000000000005,-4.0299,-4.4485,-23.9727,0.2873000000000001,-3.9878,-4.2751,-23.8305
BN_B63C1N62_dcc9d719-27a2-4b21-a2ec-ad31a1745c5d,22f75796-50af-4872-93ca-38f403cf74ce,-1090.68486734,-3.47342686,2.9999798,1.9589999999999999,-1.8189,-3.7779,-22.4415,0.7378999999999998,-3.169,-3.9069,-22.4396
BN_B62C1N63_f4677a9c-8504-4148-b56a-e5948b78a2e2,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1088.26480288,-4.26090782,3.0006982,0.2211000000000003,-3.8416,-4.0627,-22.2081,0.5246000000000004,-3.9775,-4.5021,-22.1967
BN_B62C1N63_2868b3c5-b7fb-49b5-9b08-ea89b28e5d45,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1087.86966436,-4.33002864,6.8117321,4.5978,0.1745,-4.4233,-22.2015,0.31640000000000024,-3.9902,-4.3066,-22.1798
BN_B62N63_564427d8-9f43-4884-a54b-d1de741134ff,c9a766a2-530a-4311-a995-d8aea7b1aeb6,-1084.08748426,-2.22901446,0.9998427,1.8006,-0.9174,-2.718,-24.5616,2.7613000000000003,-1.6555,-4.4168,-24.2278
BN_B63C1N62_dffa8568-65a0-4c77-9bd2-5509c8ce5335,22f75796-50af-4872-93ca-38f403cf74ce,-1094.90672677,-3.8347136,0.9998718,2.4157,-1.8922,-4.3079,-22.112,1.1044999999999998,-3.3715,-4.476,-22.1096
BN_B63C2N62_ace2916d-43aa-43ff-ad2c-c527b85d084b,3a1c3336-7cf3-425f-910a-5295349759e7,-1104.78756205,-1.81813963,0.9996327,1.3573,-0.4231,-1.7804,-24.4985,1.0927999999999998,-1.4587,-2.5515,-24.4298
BN_B63N62_2f16aaa5-9a28-4ddc-87ad-fa6928847c7f,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1077.95509406,-2.00548718,2.678982,1.1267,-0.7701,-1.8968,-22.3663,0.1532,-1.6102,-1.7634,-22.3604
BN_B63N62_d98d7686-0789-4ce8-b980-537eaf479a9f,f77065f1-2564-44df-9ec0-9e9dbad468b2,-1084.26880769,-3.01613571,0.9998414,1.3646000000000003,-2.1645,-3.5291,-22.542,1.4916,-2.4432,-3.9348,-22.5427
BN_B61C2N64_756ea492-7281-42db-8bee-d9fdba5a1fd0,ded33c70-7218-4312-9b67-3a8bdf839a56,-1109.25028504,-2.1308099,1.0001961,1.6032,-0.2757,-1.8789,-24.9457,0.5029000000000001,-1.376,-1.8789,-24.9458
BN_B63C1N62_1b38dde6-635c-46b0-aa1b-bab5dfc7314e,22f75796-50af-4872-93ca-38f403cf74ce,-1090.94579394,-1.41799793,0.865827,1.0947,-0.1063,-1.201,-23.8055,0.5382000000000001,-0.7736,-1.3118,-23.6823
BN_B64C1N61_5ff2d3e3-88a0-45ca-95ad-bd997617b011,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1090.62163441,-1.8266962,0.976378,0.8634,-0.8063,-1.6697,-22.3476,0.3516999999999999,-1.3136,-1.6653,-22.3467
BN_B64C1N61_be525049-a4e9-4e3c-8913-b0b9f8caffd8,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1091.46446541,-1.63334202,0.9998408,0.7667999999999999,-1.1972,-1.964,-22.1797,2.3196000000000003,-1.3027,-3.6223,-22.1769
BN_B63C1N62_0ec2498a-34e3-4caf-94dc-0db823cb9a77,22f75796-50af-4872-93ca-38f403cf74ce,-1090.98767222,-1.41442177,0.9998301,0.5861000000000001,-1.1018,-1.6879,-24.0136,0.10539999999999994,-1.0375,-1.1429,-24.0269
BN_B63C2N62_049d1d14-29ff-4683-bd1f-39495dd3021e,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.66685257,-2.60762761,0.9452537,0.5451999999999999,-2.1981,-2.7433,-24.1267,0.5717000000000001,-1.9231,-2.4948,-23.9854
BN_B64C3N61_03ed5146-982a-40e3-90b0-f30d5cef7072,349c3d63-9ec1-4e62-9d6c-a90fd6209bbf,-1114.26637444,-3.84576024,2.998845,4.298,0.2226,-4.0754,-22.1063,0.30589999999999984,-3.3102,-3.6161,-22.0997
BN_B63C1N62_b954410f-4b43-42e3-afcd-5151a9bee045,22f75796-50af-4872-93ca-38f403cf74ce,-1091.40231678,-3.78619084,3.0,3.0518,-1.2107,-4.2625,-22.2237,0.9088000000000003,-3.3342,-4.243,-22.2189
BN_B64C3N61_3daab21b-5f18-464a-8931-4952f31b6067,349c3d63-9ec1-4e62-9d6c-a90fd6209bbf,-1114.12908985,-3.8303529,2.6956251,4.1151,0.2202,-3.8949,-22.1179,0.45740000000000025,-3.3084,-3.7658,-22.112
BN_B64C1N61_609a2fa3-200d-4210-875d-fc77506ce4b5,dbe9d55e-0396-47d6-9b29-75a614d0ca48,-1091.35221796,-1.69930486,0.9998394,0.8149000000000002,-1.2073,-2.0222,-22.1897,2.1662,-1.3764,-3.5426,-22.1863
BN_B63C1N62_219136d4-4017-446c-9b42-248b2ca74c2d,22f75796-50af-4872-93ca-38f403cf74ce,-1090.51994417,-3.5689708,2.9550935,1.7677000000000003,-1.9445,-3.7122,-22.4859,1.2534999999999998,-2.1726,-3.4261,-22.4819
BN_B63C1N62_eb73b8f9-1da5-43cf-8d76-8aa0825bf613,22f75796-50af-4872-93ca-38f403cf74ce,-1091.48894804,-3.86067522,2.9999998,3.0237999999999996,-1.2594,-4.2832,-22.1915,0.8903999999999996,-3.4375,-4.3279,-22.1848
BN_B62C3N63_1031d328-ea6d-43b8-90c3-51b8a6c901be,9ccb3cbf-c149-464e-ba62-3d60d4623462,-1119.30913691,-2.06337559,0.999835,1.0085,-1.4128,-2.4213,-25.25,0.8434000000000001,-1.7055,-2.5489,-25.1173
BN_B62N63_40c88adf-7512-4a77-9138-4049e33b51c7,c9a766a2-530a-4311-a995-d8aea7b1aeb6,-1077.51983872,-4.03755451,4.9788088,2.3371,-1.866,-4.2031,-22.4482,1.1339000000000001,-2.8404,-3.9743,-22.4434
BN_B62N63_ccc1765c-19db-4c86-abf0-8ff2abb2cc7b,c9a766a2-530a-4311-a995-d8aea7b1aeb6,-1077.55479679,-4.11468132,3.187925,2.3184999999999993,-1.7438,-4.0623,-22.4291,0.5818000000000003,-3.6361,-4.2179,-22.4248
BN_B63C1N62_48376d63-e605-414d-9e78-5da33489d484,22f75796-50af-4872-93ca-38f403cf74ce,-1090.48925907,-3.52432672,2.9235668,1.6445000000000003,-2.0058,-3.6503,-22.5102,1.2692,-2.1292,-3.3984,-22.5084
BN_B62C1N63_786fbdc3-ba77-4701-affe-4c159898064c,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1092.65842125,-2.16479552,2.7512427,0.5559999999999998,-1.6891,-2.2451,-24.6592,0.15500000000000003,-1.7681,-1.9231,-24.6363
BN_B63C2N62_0168251b-59dc-4f2f-b697-24e55bc6015f,3a1c3336-7cf3-425f-910a-5295349759e7,-1104.88816025,-1.85769956,0.9998893,1.4651,-0.3005,-1.7656,-24.6114,0.9597,-1.5824,-2.5421,-24.5635
BN_B63C3N62_3248e3f5-31c4-479c-b681-f95c3a737f9e,b4e24d60-e499-4ea9-bfa0-82b01cc6cc9a,-1117.72668592,-2.92118339,0.9999182,1.4501000000000002,-1.8336,-3.2837,-24.9385,0.9843999999999997,-1.832,-2.8164,-24.9384
BN_B62C2N63_4ca6a74c-faac-481f-985e-83fb5f7353e1,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1107.23509983,-2.49765422,0.9995276,1.6787999999999998,-1.0703,-2.7491,-24.2291,1.2084,-1.0658,-2.2742,-24.2285
BN_B63C2N62_a7d69c3a-6082-49d2-b078-7159b0f9c11b,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.50532245,-1.67828425,0.9998481,0.6651,-1.3272,-1.9923,-24.3168,1.7947000000000002,-1.363,-3.1577,-24.3157
BN_B61N64_55584243-97c1-43a9-ac94-252bf298774c,5cddc881-e9ff-45d0-a257-af758da2c803,-1079.86119338,-3.38514493,2.9992566,1.1988000000000003,-2.4269,-3.6257,-25.8471,0.726,-2.4186,-3.1446,-25.5244
BN_B62C2N63_97a05779-6652-417a-9805-dc8c6b8080b6,4148f59e-b1a4-4735-90ec-2c40f6a9a615,-1105.09061198,-1.28408077,2.0435551,1.4038000000000002,0.09,-1.3138,-23.6073,0.6555,-0.6249,-1.2804,-23.4637
BN_B64C2N61_279a924f-87e3-4a99-99c4-a3b5b602d9cb,6683d340-48b0-4ac8-85f7-146b2bbe0dff,-1103.36184354,-3.25358202,0.9992206,1.8391000000000002,-1.658,-3.4971,-22.3454,1.5468000000000002,-1.6511,-3.1979,-22.3448
BN_B61C2N64_884af59f-edab-49bf-bbed-c4ab135baa69,ded33c70-7218-4312-9b67-3a8bdf839a56,-1107.16104036,-1.75256568,2.25014,1.3016,-0.2321,-1.5337,-24.4421,0.17090000000000005,-1.4495,-1.6204,-24.3956
BN_B63C2N62_438059b3-3fda-41a9-9311-27ffff1fba2a,3a1c3336-7cf3-425f-910a-5295349759e7,-1105.10549876,-1.49290757,0.9999417,1.0316,-0.3928,-1.4244,-23.9517,1.7469,-1.2059,-2.9528,-23.8282
BN_B63C1N62_19d9fbee-251a-4db2-b480-be6d68b20a66,22f75796-50af-4872-93ca-38f403cf74ce,-1090.63818002,-2.98617331,2.9999997,1.4594999999999998,-2.0548,-3.5143,-22.5575,1.3098999999999998,-2.504,-3.8139,-22.5568
BN_B63C2N62_3ae8c7dd-5af3-495d-8385-661bd11cc41b,3a1c3336-7cf3-425f-910a-5295349759e7,-1101.04125913,-4.12224006,2.999999,4.2559,0.2074,-4.0485,-22.1537,0.7317000000000005,-3.7712,-4.5029,-22.1439
BN_B63C2N62_d3701cf7-61ea-494e-be47-526da62f4955,3a1c3336-7cf3-425f-910a-5295349759e7,-1101.53767376,-4.05401267,2.9999991,4.0181000000000004,0.2068,-3.8113,-22.1552,0.8251,-3.6745,-4.4996,-22.1451
BN_B62C1N63_51cf44df-d01a-4336-8cd2-f335959b30e1,fa05e752-be0a-45a0-b053-6a79c0eca07a,-1088.23960893,-4.2265753,3.0123766,0.2043999999999997,-3.8453,-4.0497,-22.2088,0.27200000000000024,-3.7083,-3.9803,-22.1998
BN_B61C2N64_fce1dd94-1adb-4894-83f6-074bf2dec0aa,ded33c70-7218-4312-9b67-3a8bdf839a56,-1107.2730979,-1.66025244,1.9973028,1.2634999999999998,-0.2011,-1.4646,-24.3978,0.2104999999999999,-1.1873,-1.3978,-24.3536
BN_B62C3N60_ee1c1d6b-a89e-424c-adf7-1ab37e6b62c1,d3ccf91d-e789-449d-b301-173ba938fdc8,-1073.57806726,-2.67867621,2.0,0.9263999999999997,-2.144,-3.0704,-24.8784,0.30989999999999984,-2.3452,-2.6551,-24.8784
BN_B61C3N61_6d2c08c5-5ec0-476c-bba1-bc406e2959f0,4585139e-6be9-4fbc-90b5-338a7adb7574,-1075.18304682,-3.51986728,3.9997672,1.9383,-1.8409,-3.7792,-22.5936,0.12159999999999993,-3.1525,-3.2741,-22.5778
