_id,description,base,cell,defects
1adf1d28-dc8d-4a2e-bac7-810b8ffac8bb,In2Ga67Se70,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
055e87c9-be00-41df-aea3-877195ad504b,Ga69Se68S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
cd12e4c0-a7a9-4082-956b-9a80515bacbb,In2Ga69Se68S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}]"
8b55c047-7ea8-4ccb-adca-0e9c866010f8,In1Ga69Se68,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
3ad5097b-a05a-422e-9a2a-8f15a9c76b70,In1Ga69Se68S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}]"
9ae6601f-12d0-4abd-af84-acb7fd0411ad,In1Ga69Se68S3,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}]"
efd15d51-3804-4d27-9b58-859d875ef8fb,In1Ga68Se69S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
3a39b501-1b41-4e11-8cb0-43b05dd74b48,In3Ga67Se70S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
e1f2a037-2391-4bd9-b673-1b27b743573b,In1Ga67Se70S1,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
67da5226-71b5-4daf-8350-a6a81856831c,In2Ga70Se67S3,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
e9ab59f4-1f2b-4e88-89b0-d011ef9d581b,In2Ga69Se68S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
dd2480e0-2788-4972-b40e-1b0d3594180d,In1Ga68Se69,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
0524c409-db9e-437c-a0f6-037f9b8af5d6,In3Ga66Se71S1,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}]"
00cfbbdc-3b27-4070-9eef-bf28c08e1c6e,In2Ga68Se69S3,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
db6a2565-86bc-4f97-b439-52711da0b718,In2Ga68Se69S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
beb2a876-54ce-4056-a41b-34b6ea7a2ab2,In2Ga69Se68S3,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
e9e9b7a4-c8ed-4bd0-be71-d6eaedb95fbe,In5Ga66Se71,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
fa2367e3-380a-4cdc-a410-2076506a0c6d,In3Ga68Se69S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
737893fb-7ed4-4f99-8c37-5c5642c5ce9f,In4Ga67Se70S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
a0e17c1b-73cf-4b86-9ef7-5870be699ebd,Ga71Se66S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
f99b0232-d242-4a87-bf25-fda859272a6e,In2Ga67Se70S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}]"
a8f2af8e-4a1d-4b07-976d-d1c521e921f0,Ga68Se69S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
001ea209-5f4e-4873-a9a8-254a5dc8b6f1,In3Ga68Se69S1,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
658a220f-a3b5-4546-8241-4129dcd8d719,In2Ga67Se70S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
af62be53-d30d-45d1-8e15-6f95b02480ed,In2Ga68Se69S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
aaea3ee0-7178-4157-9714-05ff22ae83c8,Ga70Se67S1,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}]"
b452ffcd-e82f-4fbe-b427-ea57de30c599,In4Ga68Se69S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
ddcff9be-d1f5-4f14-936b-4c4cf58c36c9,Ga68Se69S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
bbc56e34-c50f-45a4-a611-e705b7c77e6f,In3Ga69Se68S1,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
a013dac6-ecff-4440-90a9-b03b3d5b1d3f,In3Ga67Se70S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}]"
03b6995a-ee77-441c-a3c3-90adc26bb5cf,In1Ga70Se67S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
8c7f20d4-ec80-41c7-8b75-bd63edb5a868,In1Ga69Se68S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
7c83d9d6-12f1-44dc-a5a8-940088c8b871,Ga70Se67S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
1c1efad7-81fb-4122-8567-dc2e7fd0b89f,In4Ga66Se71,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
20b69a95-ceb4-4812-a055-7e7f2bc9ac1a,Ga72Se65S3,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
700e18ac-f186-485b-a2ea-8c746faa1a4a,In3Ga69Se68S3,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
9b9fa4c0-08d6-4552-a437-d086dae27dd0,In3Ga67Se70,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
ac6ede6f-3f94-4023-b45c-7813575ae472,Ga67Se70S1,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}]"
0affa95c-6271-448a-96dd-532d2990ca47,In1Ga70Se67S3,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
d74bb2cc-8e37-458a-bb62-001948167bad,In3Ga69Se68S2,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
8049f39c-80ac-4542-9230-3a046ab5fd3f,In1Ga69Se68S4,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
7cc4a872-1440-485a-b46d-ba9817d32782,Ga69Se68S4,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
10d53a57-a81a-4c2a-8edb-7069979817fc,In3Ga69Se68S4,GaSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
f862df06-77c8-4ebb-800c-d639cf090667,Ga69Se68S2,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
598126f8-db3c-4ca4-bc99-99ee1ccfbac4,Ga71Se66S3,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
0ccad838-5ab5-450c-9751-0f417c54ad3b,In3Ga69Se68,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
94590081-149b-4110-8194-bbcbc47218da,In5Ga65Se72,GaSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Ga'}, {'type': 'vacancy', 'element': 'Ga'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}, {'type': 'substitution', 'from': 'Ga', 'to': 'In'}]"
