_id,descriptor_id,energy,energy_per_atom,fermi_level,homo,lumo,band_gap,homo_lumo_gap,E_1,formation_energy,formation_energy_per_site,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,total_mag
6141cf12b842c2e72e2f2d4a,6141cf10b842c2e72e2f2d42,-1396.25908431,-7.27218273078125,-0.17755774,-0.6911,1.1164,1.8075,1.8075,-61.5754,0.5780156900000293,0.28900784500001464,0.006300000000003081,1.8138000000000005,1.8075,-0.6911,1.1164,0.006300000000003081,1.8138000000000005,1.8075,-0.6911,1.1164,0.006300000000003081,1.8138000000000005,1.8075,-0.6911,1.1164,0.006300000000003081,1.8138000000000005,1.8075,-0.6911,1.1164,0.006300000000003081,1.8138000000000005,0.0
6141cf12cc0e69a0cf28ab39,6141cf10cc0e69a0cf28ab33,-1390.39939591,-7.279577989057592,-0.19780224,-0.6694,0.4783,1.1477,1.1477,-61.6065,2.9487040899998647,1.4743520449999323,0.05909999999999371,1.206799999999994,1.1477,-0.6694,0.4783,0.05909999999999371,1.206799999999994,1.1477,-0.6694,0.4783,0.05909999999999371,1.206799999999994,1.1477,-0.6694,0.4783,0.05909999999999371,1.206799999999994,1.1477,-0.6694,0.4783,0.05909999999999371,1.206799999999994,0.0
6141cf1202d926221cabc545,6141cf1102d926221cabc543,-1373.26434528,-7.227707080421053,-0.33417039,-0.1539,0.2632,0.356,0.4171,-61.8016,9.788554720000093,4.894277360000046,0.7697000000000003,1.186799999999998,0.4171,-0.1539,0.2632,0.7697000000000003,1.186799999999998,0.4171,-0.1539,0.2632,0.7697000000000003,1.186799999999998,0.4171,-0.1539,0.2632,0.7697000000000003,1.186799999999998,0.4171,-0.1539,0.2632,0.7697000000000003,1.186799999999998,0.0
6141cf13cc0e69a0cf28ab3b,6141cf10cc0e69a0cf28ab33,-1390.40067364,-7.279584678743455,-0.19645611,-0.6701,0.4764,1.1465,1.1465,-61.6067,2.9474263600000086,1.4737131800000043,0.05859999999999843,1.2050999999999945,1.1465,-0.6701,0.4764,0.05859999999999843,1.2050999999999945,1.1465,-0.6701,0.4764,0.05859999999999843,1.2050999999999945,1.1465,-0.6701,0.4764,0.05859999999999843,1.2050999999999945,1.1465,-0.6701,0.4764,0.05859999999999843,1.2050999999999945,0.0
6141cf1302d926221cabc547,6141cf1102d926221cabc543,-1373.26410531,-7.227705817421053,-0.33366628,-0.1484,0.2614,0.3531999999999999,0.4098,-61.8027,9.788794690000032,4.894397345000016,0.7762999999999991,1.1861000000000033,0.4098,-0.1484,0.2614,0.7762999999999991,1.1861000000000033,0.4098,-0.1484,0.2614,0.7762999999999991,1.1861000000000033,0.4098,-0.1484,0.2614,0.7762999999999991,1.1861000000000033,0.4098,-0.1484,0.2614,0.7762999999999991,1.1861000000000033,0.0
6141cf13b842c2e72e2f2d4c,6141cf10b842c2e72e2f2d42,-1396.25705551,-7.272172164114584,-0.17640524,-0.6917,1.1184,1.8101,1.8101,-61.5747,0.5800444899998638,0.2900222449999319,0.005000000000002558,1.815100000000001,1.8101,-0.6917,1.1184,0.005000000000002558,1.815100000000001,1.8101,-0.6917,1.1184,0.005000000000002558,1.815100000000001,1.8101,-0.6917,1.1184,0.005000000000002558,1.815100000000001,1.8101,-0.6917,1.1184,0.005000000000002558,1.815100000000001,0.0
6141cf133ac25c70a5c6c837,6141cf123ac25c70a5c6c835,-1366.49822785,-7.230149353703704,-0.37285508,-0.1433,0.2172,0.366,0.3605,-61.8155,12.427672150000035,4.142557383333345,0.7941999999999965,1.1546999999999983,0.3605,-0.1433,0.2172,0.7941999999999965,1.1546999999999983,0.3605,-0.1433,0.2172,0.7941999999999965,1.1546999999999983,0.3605,-0.1433,0.2172,0.7941999999999965,1.1546999999999983,0.3605,-0.1433,0.2172,0.7941999999999965,1.1546999999999983,0.0
6141cf1351c1cbd9654b8874,6141cf0e51c1cbd9654b886e,-1384.53001563,-7.287000082263158,-0.10538131,-0.6644,0.4175,1.0819,1.0819,-61.6394,5.329084370000146,2.664542185000073,0.09700000000000131,1.1788999999999987,1.0819,-0.6644,0.4175,0.09700000000000131,1.1788999999999987,1.0819,-0.6644,0.4175,0.09700000000000131,1.1788999999999987,1.0819,-0.6644,0.4175,0.09700000000000131,1.1788999999999987,1.0819,-0.6644,0.4175,0.09700000000000131,1.1788999999999987,0.0
6141cf1369b0784ffcf8f84f,6141cf1369b0784ffcf8f84d,-1379.11572129,-7.220501158586387,-0.30227608,-0.1227,0.2806,0.3586,0.4033,-61.7669,7.426178709999931,3.7130893549999655,0.7661999999999978,1.1694999999999993,0.4033,-0.1227,0.2806,0.7661999999999978,1.1694999999999993,0.4033,-0.1227,0.2806,0.7661999999999978,1.1694999999999993,0.4033,-0.1227,0.2806,0.7661999999999978,1.1694999999999993,0.4033,-0.1227,0.2806,0.7661999999999978,1.1694999999999993,0.0
6141cf13cc0e69a0cf28ab3d,6141cf10cc0e69a0cf28ab33,-1390.40787752,-7.27962239539267,-0.19685413,-0.6812,0.462,1.1432,1.1432,-61.6106,2.940222479999875,1.4701112399999374,0.051400000000001,1.1946000000000012,1.1432,-0.6812,0.462,0.051400000000001,1.1946000000000012,1.1432,-0.6812,0.462,0.051400000000001,1.1946000000000012,1.1432,-0.6812,0.462,0.051400000000001,1.1946000000000012,1.1432,-0.6812,0.462,0.051400000000001,1.1946000000000012,0.0
6141cf1302d926221cabc549,6141cf1102d926221cabc543,-1373.27311865,-7.227753256052631,-0.34358571,-0.1624,0.2545,0.3593,0.4169,-61.8052,9.779781350000121,4.889890675000061,0.764800000000001,1.1816999999999993,0.4169,-0.1624,0.2545,0.764800000000001,1.1816999999999993,0.4169,-0.1624,0.2545,0.764800000000001,1.1816999999999993,0.4169,-0.1624,0.2545,0.764800000000001,1.1816999999999993,0.4169,-0.1624,0.2545,0.764800000000001,1.1816999999999993,0.0
6141cf143ac25c70a5c6c839,6141cf123ac25c70a5c6c835,-1366.48340017,-7.230070900370371,-0.37715978,-0.1363,0.2028,0.3857,0.3391,-61.8212,12.44249982999986,4.147499943333287,0.8068999999999988,1.1460000000000008,0.3391,-0.1363,0.2028,0.8068999999999988,1.1460000000000008,0.3391,-0.1363,0.2028,0.8068999999999988,1.1460000000000008,0.3391,-0.1363,0.2028,0.8068999999999988,1.1460000000000008,0.3391,-0.1363,0.2028,0.8068999999999988,1.1460000000000008,0.0
6141cf1469b0784ffcf8f851,6141cf1369b0784ffcf8f84d,-1379.12056234,-7.220526504397906,-0.3054999,-0.125,0.2792,0.3581999999999999,0.4042,-61.7691,7.4213376599998355,3.7106688299999178,0.7661000000000016,1.1703000000000046,0.4042,-0.125,0.2792,0.7661000000000016,1.1703000000000046,0.4042,-0.125,0.2792,0.7661000000000016,1.1703000000000046,0.4042,-0.125,0.2792,0.7661000000000016,1.1703000000000046,0.4042,-0.125,0.2792,0.7661000000000016,1.1703000000000046,0.0
6141cf14b842c2e72e2f2d4e,6141cf10b842c2e72e2f2d42,-1396.25643955,-7.272168955989584,-0.17837683,-0.6916,1.1178,1.8094,1.8094,-61.5749,0.5806604499998684,0.2903302249999342,0.005299999999998306,1.814700000000002,1.8094,-0.6916,1.1178,0.005299999999998306,1.814700000000002,1.8094,-0.6916,1.1178,0.005299999999998306,1.814700000000002,1.8094,-0.6916,1.1178,0.005299999999998306,1.814700000000002,1.8094,-0.6916,1.1178,0.005299999999998306,1.814700000000002,0.0
6141cf14ee0a3fd43fb479d7,6141cf13ee0a3fd43fb479d5,-1378.20113794,-7.21571276408377,-0.31563222,-0.1031,0.275,0.4163,0.3781,-61.76,7.702762059999941,2.567587353333314,0.7789000000000001,1.1569999999999965,0.3781,-0.1031,0.275,0.7789000000000001,1.1569999999999965,0.3781,-0.1031,0.275,0.7789000000000001,1.1569999999999965,0.3781,-0.1031,0.275,0.7789000000000001,1.1569999999999965,0.3781,-0.1031,0.275,0.7789000000000001,1.1569999999999965,0.0
6141cf14cc0e69a0cf28ab3f,6141cf10cc0e69a0cf28ab33,-1390.40124819,-7.279587686858639,-0.20045787,-0.6689,0.4767,1.1456,1.1456,-61.6062,2.9468518099999983,1.4734259049999991,0.05930000000000035,1.204900000000002,1.1456,-0.6689,0.4767,0.05930000000000035,1.204900000000002,1.1456,-0.6689,0.4767,0.05930000000000035,1.204900000000002,1.1456,-0.6689,0.4767,0.05930000000000035,1.204900000000002,1.1456,-0.6689,0.4767,0.05930000000000035,1.204900000000002,0.0
6141cf1469b0784ffcf8f853,6141cf1369b0784ffcf8f84d,-1379.11922299,-7.220519492094241,-0.30564302,-0.1256,0.2785,0.3576,0.4041,-61.7696,7.422677009999916,3.711338504999958,0.7659999999999982,1.170099999999998,0.4041,-0.1256,0.2785,0.7659999999999982,1.170099999999998,0.4041,-0.1256,0.2785,0.7659999999999982,1.170099999999998,0.4041,-0.1256,0.2785,0.7659999999999982,1.170099999999998,0.4041,-0.1256,0.2785,0.7659999999999982,1.170099999999998,0.0
6141cf15ee0a3fd43fb479d9,6141cf13ee0a3fd43fb479d5,-1378.20025967,-7.215708165811518,-0.31409876,-0.091,0.2573,0.4325,0.3482999999999999,-61.753,7.703640330000098,2.567880110000033,0.7839999999999989,1.1323000000000008,0.3482999999999999,-0.091,0.2573,0.7839999999999989,1.1323000000000008,0.3482999999999999,-0.091,0.2573,0.7839999999999989,1.1323000000000008,0.3482999999999999,-0.091,0.2573,0.7839999999999989,1.1323000000000008,0.3482999999999999,-0.091,0.2573,0.7839999999999989,1.1323000000000008,0.0
6141cf1531cf3ef3d4a9ed3e,6141cf1431cf3ef3d4a9ed3c,-1372.35095454,-7.222899760736842,-0.34520902,-0.1335,0.2485,0.4137,0.382,-61.7935,10.063945460000014,3.354648486666671,0.7820000000000036,1.1640000000000015,0.382,-0.1335,0.2485,0.7820000000000036,1.1640000000000015,0.382,-0.1335,0.2485,0.7820000000000036,1.1640000000000015,0.382,-0.1335,0.2485,0.7820000000000036,1.1640000000000015,0.382,-0.1335,0.2485,0.7820000000000036,1.1640000000000015,0.0
6141cf15cc0e69a0cf28ab41,6141cf10cc0e69a0cf28ab33,-1390.40309843,-7.279597373979057,-0.19567374,-0.6714,0.4735,1.1449,1.1449,-61.607,2.9450015699999312,1.4725007849999656,0.05760000000000076,1.2025000000000006,1.1449,-0.6714,0.4735,0.05760000000000076,1.2025000000000006,1.1449,-0.6714,0.4735,0.05760000000000076,1.2025000000000006,1.1449,-0.6714,0.4735,0.05760000000000076,1.2025000000000006,1.1449,-0.6714,0.4735,0.05760000000000076,1.2025000000000006,0.0
6141cf1502d926221cabc54b,6141cf1102d926221cabc543,-1373.35593524,-7.228189132842106,-0.38217785,-0.1267,0.1725,0.2827999999999999,0.2992,-61.7843,9.696964760000128,4.848482380000064,0.7796000000000021,1.078800000000001,0.2992,-0.1267,0.1725,0.7796000000000021,1.078800000000001,0.2992,-0.1267,0.1725,0.7796000000000021,1.078800000000001,0.2992,-0.1267,0.1725,0.7796000000000021,1.078800000000001,0.2992,-0.1267,0.1725,0.7796000000000021,1.078800000000001,0.0
6141cf153ac25c70a5c6c83b,6141cf123ac25c70a5c6c835,-1366.479577,-7.230050671957672,-0.36542256,-0.1859,0.2429,0.3550999999999999,0.4288,-61.8296,12.446322999999893,4.148774333333297,0.7657000000000025,1.194499999999998,0.4288,-0.1859,0.2429,0.7657000000000025,1.194499999999998,0.4288,-0.1859,0.2429,0.7657000000000025,1.194499999999998,0.4288,-0.1859,0.2429,0.7657000000000025,1.194499999999998,0.4288,-0.1859,0.2429,0.7657000000000025,1.194499999999998,0.0
6141cf15b842c2e72e2f2d50,6141cf10b842c2e72e2f2d42,-1396.25657505,-7.27216966171875,-0.17746294,-0.6914,1.1182,1.8096,1.8096,-61.5746,0.5805249499999263,0.29026247499996316,0.005199999999994986,1.8147999999999982,1.8096,-0.6914,1.1182,0.005199999999994986,1.8147999999999982,1.8096,-0.6914,1.1182,0.005199999999994986,1.8147999999999982,1.8096,-0.6914,1.1182,0.005199999999994986,1.8147999999999982,1.8096,-0.6914,1.1182,0.005199999999994986,1.8147999999999982,0.0
6141cf15c819ca30b196b473,6141cf15c819ca30b196b471,-1400.02381141,-7.291790684427084,-0.19413911,-0.7016,1.0985,1.8001,1.8001,-61.5936,0.16668858999992153,0.16668858999992153,0.014000000000002899,1.8141000000000034,1.8001,-0.7016,1.0985,0.014000000000002899,1.8141000000000034,1.8001,-0.7016,1.0985,0.014000000000002899,1.8141000000000034,1.8001,-0.7016,1.0985,0.014000000000002899,1.8141000000000034,1.8001,-0.7016,1.0985,0.014000000000002899,1.8141000000000034,0.0
6141cf1569b0784ffcf8f855,6141cf1369b0784ffcf8f84d,-1379.11602359,-7.2205027413089,-0.30257563,-0.1229,0.2803,0.3582999999999999,0.4032,-61.7671,7.425876410000001,3.7129382050000004,0.7661999999999978,1.169399999999996,0.4032,-0.1229,0.2803,0.7661999999999978,1.169399999999996,0.4032,-0.1229,0.2803,0.7661999999999978,1.169399999999996,0.4032,-0.1229,0.2803,0.7661999999999978,1.169399999999996,0.4032,-0.1229,0.2803,0.7661999999999978,1.169399999999996,0.0
6141cf15ee0a3fd43fb479db,6141cf13ee0a3fd43fb479d5,-1378.17306679,-7.215565794712042,-0.29501992,-0.1151,0.2825,0.3551,0.3975999999999999,-61.7625,7.730833210000128,2.576944403333376,0.7694000000000045,1.1670000000000016,0.3975999999999999,-0.1151,0.2825,0.7694000000000045,1.1670000000000016,0.3975999999999999,-0.1151,0.2825,0.7694000000000045,1.1670000000000016,0.3975999999999999,-0.1151,0.2825,0.7694000000000045,1.1670000000000016,0.3975999999999999,-0.1151,0.2825,0.7694000000000045,1.1670000000000016,0.0
6141cf1531cf3ef3d4a9ed40,6141cf1431cf3ef3d4a9ed3c,-1372.33252511,-7.222802763736842,-0.32522477,-0.1399,0.2676,0.3618,0.4075,-61.7893,10.082374889999983,3.3607916299999943,0.7713999999999999,1.1788999999999987,0.4075,-0.1399,0.2676,0.7713999999999999,1.1788999999999987,0.4075,-0.1399,0.2676,0.7713999999999999,1.1788999999999987,0.4075,-0.1399,0.2676,0.7713999999999999,1.1788999999999987,0.4075,-0.1399,0.2676,0.7713999999999999,1.1788999999999987,0.0
6141cf16cc0e69a0cf28ab43,6141cf10cc0e69a0cf28ab33,-1390.41914887,-7.279681407696335,-0.19656158,-0.6632,0.4776,1.1408,1.1408,-61.6055,2.9289511299998594,1.4644755649999297,0.0642999999999958,1.2051000000000016,1.1408,-0.6632,0.4776,0.0642999999999958,1.2051000000000016,1.1408,-0.6632,0.4776,0.0642999999999958,1.2051000000000016,1.1408,-0.6632,0.4776,0.0642999999999958,1.2051000000000016,1.1408,-0.6632,0.4776,0.0642999999999958,1.2051000000000016,0.0
6141cf16b842c2e72e2f2d52,6141cf10b842c2e72e2f2d42,-1396.2558201,-7.2721657296875,-0.18006189,-0.6913,1.1185,1.8098,1.8098,-61.5746,0.5812799000000268,0.2906399500000134,0.005299999999998306,1.815099999999994,1.8098,-0.6913,1.1185,0.005299999999998306,1.815099999999994,1.8098,-0.6913,1.1185,0.005299999999998306,1.815099999999994,1.8098,-0.6913,1.1185,0.005299999999998306,1.815099999999994,1.8098,-0.6913,1.1185,0.005299999999998306,1.815099999999994,0.0
6141cf16a05be5973bd77a67,6141cf15a05be5973bd77a65,-1393.20857264,-7.294285720628273,-0.20635536,-0.6778,0.4606,1.1384,1.1384,-61.6201,2.8549273599999196,1.4274636799999598,0.06430000000000291,1.2027,1.1384,-0.6778,0.4606,0.06430000000000291,1.2027,1.1384,-0.6778,0.4606,0.06430000000000291,1.2027,1.1384,-0.6778,0.4606,0.06430000000000291,1.2027,1.1384,-0.6778,0.4606,0.06430000000000291,1.2027,0.0
6141cf1602d926221cabc54d,6141cf1102d926221cabc543,-1373.31010709,-7.227947932052632,-0.33478955,-0.1555,0.2563,0.354,0.4117999999999999,-61.7975,9.742792910000162,4.871396455000081,0.7639999999999958,1.1758000000000024,0.4117999999999999,-0.1555,0.2563,0.7639999999999958,1.1758000000000024,0.4117999999999999,-0.1555,0.2563,0.7639999999999958,1.1758000000000024,0.4117999999999999,-0.1555,0.2563,0.7639999999999958,1.1758000000000024,0.4117999999999999,-0.1555,0.2563,0.7639999999999958,1.1758000000000024,0.0
6141cf16ee0a3fd43fb479dd,6141cf13ee0a3fd43fb479d5,-1378.18412295,-7.215623680366493,-0.30114721,-0.115,0.2863,0.3503,0.4013,-61.7653,7.719777049999948,2.573259016666649,0.7723000000000013,1.1736000000000004,0.4013,-0.115,0.2863,0.7723000000000013,1.1736000000000004,0.4013,-0.115,0.2863,0.7723000000000013,1.1736000000000004,0.4013,-0.115,0.2863,0.7723000000000013,1.1736000000000004,0.4013,-0.115,0.2863,0.7723000000000013,1.1736000000000004,0.0
6141cf1669b0784ffcf8f857,6141cf1369b0784ffcf8f84d,-1379.13195812,-7.220586168167539,-0.3142163,-0.1197,0.2808,0.3774,0.4004999999999999,-61.7685,7.409941879999906,3.704970939999953,0.7708000000000013,1.1713000000000022,0.4004999999999999,-0.1197,0.2808,0.7708000000000013,1.1713000000000022,0.4004999999999999,-0.1197,0.2808,0.7708000000000013,1.1713000000000022,0.4004999999999999,-0.1197,0.2808,0.7708000000000013,1.1713000000000022,0.4004999999999999,-0.1197,0.2808,0.7708000000000013,1.1713000000000022,0.0
6141cf1631cf3ef3d4a9ed42,6141cf1431cf3ef3d4a9ed3c,-1372.35051949,-7.222897471,-0.32717705,-0.1424,0.266,0.3612999999999999,0.4084,-61.791,10.064380510000092,3.354793503333364,0.7705999999999946,1.178999999999995,0.4084,-0.1424,0.266,0.7705999999999946,1.178999999999995,0.4084,-0.1424,0.266,0.7705999999999946,1.178999999999995,0.4084,-0.1424,0.266,0.7705999999999946,1.178999999999995,0.4084,-0.1424,0.266,0.7705999999999946,1.178999999999995,0.0
6141cf16a05be5973bd77a69,6141cf15a05be5973bd77a65,-1393.23487403,-7.294423424240837,-0.20661096,-0.6844,0.4653,1.1497,1.1497,-61.6199,2.8286259700000755,1.4143129850000378,0.05750000000000455,1.2072000000000003,1.1497,-0.6844,0.4653,0.05750000000000455,1.2072000000000003,1.1497,-0.6844,0.4653,0.05750000000000455,1.2072000000000003,1.1497,-0.6844,0.4653,0.05750000000000455,1.2072000000000003,1.1497,-0.6844,0.4653,0.05750000000000455,1.2072000000000003,0.0
6141cf1651c1cbd9654b8876,6141cf0e51c1cbd9654b886e,-1384.52098088,-7.286952530947368,-0.16200314,-0.6401,0.3206,0.9607,0.9607,-61.6481,5.338119120000101,2.6690595600000506,0.13000000000000256,1.0906999999999982,0.9607,-0.6401,0.3206,0.13000000000000256,1.0906999999999982,0.9607,-0.6401,0.3206,0.13000000000000256,1.0906999999999982,0.9607,-0.6401,0.3206,0.13000000000000256,1.0906999999999982,0.9607,-0.6401,0.3206,0.13000000000000256,1.0906999999999982,0.0
6141cf16baaf234b35290186,6141cf16baaf234b35290184,-1386.4222265,-7.296959086842105,-0.11106215,-0.678,0.4261,1.1041,1.1041,-61.646,5.514273499999945,1.8380911666666482,0.09000000000000341,1.1940999999999988,1.1041,-0.678,0.4261,0.09000000000000341,1.1940999999999988,1.1041,-0.678,0.4261,0.09000000000000341,1.1940999999999988,1.1041,-0.678,0.4261,0.09000000000000341,1.1940999999999988,1.1041,-0.678,0.4261,0.09000000000000341,1.1940999999999988,0.0
6141cf173ac25c70a5c6c83d,6141cf123ac25c70a5c6c835,-1366.57502636,-7.230555695026455,-0.4043507,-0.1444,0.1626,0.2694,0.307,-61.8128,12.350873639999918,4.116957879999973,0.7904000000000053,1.0974000000000004,0.307,-0.1444,0.1626,0.7904000000000053,1.0974000000000004,0.307,-0.1444,0.1626,0.7904000000000053,1.0974000000000004,0.307,-0.1444,0.1626,0.7904000000000053,1.0974000000000004,0.307,-0.1444,0.1626,0.7904000000000053,1.0974000000000004,0.0
6141cf17b842c2e72e2f2d54,6141cf10b842c2e72e2f2d42,-1396.25385992,-7.272155520416667,-0.17920838,-0.6913,1.1169,1.8082,1.8082,-61.5754,0.5832400799999959,0.29162003999999797,0.006100000000003547,1.814300000000003,1.8082,-0.6913,1.1169,0.006100000000003547,1.814300000000003,1.8082,-0.6913,1.1169,0.006100000000003547,1.814300000000003,1.8082,-0.6913,1.1169,0.006100000000003547,1.814300000000003,1.8082,-0.6913,1.1169,0.006100000000003547,1.814300000000003,0.0
6141cf17ee0a3fd43fb479df,6141cf13ee0a3fd43fb479d5,-1378.17802167,-7.215591736492146,-0.29751378,-0.116,0.2854,0.3578,0.4014,-61.762,7.725878330000114,2.575292776666705,0.7680000000000007,1.169400000000003,0.4014,-0.116,0.2854,0.7680000000000007,1.169400000000003,0.4014,-0.116,0.2854,0.7680000000000007,1.169400000000003,0.4014,-0.116,0.2854,0.7680000000000007,1.169400000000003,0.4014,-0.116,0.2854,0.7680000000000007,1.169400000000003,0.0
6141cf1769b0784ffcf8f859,6141cf1369b0784ffcf8f84d,-1379.13974853,-7.22062695565445,-0.31898898,-0.0971,0.2556,0.4293999999999999,0.3527,-61.7601,7.402151470000035,3.7010757350000176,0.7850000000000037,1.1377000000000024,0.3527,-0.0971,0.2556,0.7850000000000037,1.1377000000000024,0.3527,-0.0971,0.2556,0.7850000000000037,1.1377000000000024,0.3527,-0.0971,0.2556,0.7850000000000037,1.1377000000000024,0.3527,-0.0971,0.2556,0.7850000000000037,1.1377000000000024,0.0
