_id,description,base,cell,defects
a5403af8-f45f-49d4-85ce-c2bac5cf599c,Mo1W61Se122S4,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}]"
b62a50e4-82de-4b66-965b-d4119805b5cd,Mo1W61Se122S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}]"
c154f8da-9710-49a4-8522-584340b47456,Mo4W60Se123S2,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
ef5e89dc-76db-4e46-96ab-61c06b831bb7,W60Se123S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}]"
29bd892f-8e13-435e-892d-56dae87ab3b5,Mo1W61Se122S5,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
d4be4707-25dc-402d-b0cc-54e1b6839dfc,Mo1W62Se121S5,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
a83fe65f-e8fb-461c-8883-f79cf9457aa7,W63Se120S5,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
19ba3323-7108-4941-9262-6bd26be88c91,W62Se121S5,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
20f79780-8ecf-4f55-871a-0f02c6af0a43,Mo2W61Se122S1,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
fb120968-752a-40e8-b312-9a799e7bdf06,Mo1W63Se120S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
7134948a-7bae-4bb9-80bc-2dd111f10c06,Mo3W59Se124S1,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
38380132-e778-48c1-96e6-529bbfe6fed8,W62Se121S3,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
bcdb2a78-9d51-4378-9679-cbedb02bd372,W61Se122S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}]"
6c6bef5e-d609-4715-a6c2-550aafce4b49,Mo2W62Se121S2,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
d21b26f9-4c26-429a-8ece-63b6b1c11eba,Mo4W56Se127,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'W'}]"
57c8db98-12da-4d42-98d5-fcf0f158ca6c,Mo1W62Se121S2,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
e358a137-c379-4676-a8d8-b74239605f87,Mo4W58Se125S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
0c1a2471-6747-4eee-b951-08925a035ccc,Mo1W60Se123S1,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
dc15d28a-ec55-4136-9c49-86f352639c79,Mo1W61Se122S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
1ec3ccb1-f87b-4f0e-9e49-6d904d4559f9,Mo1W62Se121S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}]"
563a0234-d15a-47be-940a-f6e873941ff2,Mo3W60Se123S1,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
1e0d04a9-476a-4144-9052-25dfb720c57d,Mo2W61Se122S4,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
12d9c458-ffbd-43e2-8053-9182d11730ca,Mo2W60Se123S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}]"
31891a3b-c0e4-441d-b9aa-063cc4c3b549,Mo2W62Se121S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
f2c83354-8daa-45e3-af81-755508dfdf78,Mo4W58Se125S1,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
dd3592ba-e493-45ac-9af2-677364f98fa1,W62Se121S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
c796a28d-d3e1-4d7d-8b3a-5d3c81371069,Mo1W60Se123S2,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}]"
1ac784c6-e1e1-4348-8f60-2b7bf39175b5,Mo4W58Se125S3,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}]"
78fc77cb-d39c-4a00-8211-9c103f9fd2ac,Mo1W63Se120S5,WSe2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
47527ee1-0b9b-467f-b8c5-bdbe3e71c6fb,Mo2W59Se124S2,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'vacancy', 'element': 'W'}]"
684f910b-8535-45bc-8066-7a867a8f4094,Mo4W59Se124S1,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
84610b7e-4741-4d70-a682-906d409e1b1d,Mo1W63Se120S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
0f839672-0937-4112-b1d7-e70c4ba5a9c1,Mo3W60Se123S3,WSe2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'W'}, {'type': 'substitution', 'from': 'W', 'to': 'Mo'}]"
