_id,descriptor_id,energy,energy_per_atom,fermi_level,homo,lumo,band_gap,homo_lumo_gap,E_1,formation_energy,formation_energy_per_site,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,total_mag
619cdd5145851b2ed2430ed0,619cdd9644389dee486ade3d,-1368.72295883,-7.166088789685864,-0.48295568,-0.2937,-0.1038,0.3697,0.1899,-15.4796,4.450941170000078,1.4836470566666928,0.7049000000000003,0.8948,0.1899,-0.2937,-0.1038,0.7049000000000003,0.8948,0.1899,-0.2937,-0.1038,0.7049000000000003,0.8948,0.1899,-0.2937,-0.1038,0.7049000000000003,0.8948,0.1899,-0.2937,-0.1038,0.7049000000000003,0.8948,0.0
619cdd5145851b2ed2430ed1,619cdd9644389dee486ade44,-1378.07034726,-7.215027996125655,-0.32680027,-0.9644,0.3346,1.299,1.299,-61.7407,1.9097527399999308,0.6365842466666436,46.2953,47.5943,1.299,-0.9644,0.3346,46.2953,47.5943,1.299,-0.9644,0.3346,46.2953,47.5943,1.299,-0.9644,0.3346,46.2953,47.5943,1.299,-0.9644,0.3346,46.2953,47.5943,0.0
619cdd5145851b2ed2430ed2,619cdd9644389dee486ade41,-1370.69156473,-7.214166130157895,-0.53812814,-0.9692,-0.1129,0.8563,0.8563,-61.7643,5.1615352700000585,1.720511756666686,46.314099999999996,47.170399999999994,0.8563,-0.9692,-0.1129,46.314099999999996,47.170399999999994,0.8563,-0.9692,-0.1129,46.314099999999996,47.170399999999994,0.8563,-0.9692,-0.1129,46.314099999999996,47.170399999999994,0.8563,-0.9692,-0.1129,46.314099999999996,47.170399999999994,0.0
619cdd5145851b2ed2430ed3,619cdd9644389dee486ade43,-1385.28099466,-7.2150051805208335,-0.30185908,-0.9582,0.8744,1.8326,1.8326,-61.7142,-1.1738946600000872,-0.39129822000002906,46.275,48.1076,1.8326,-0.9582,0.8744,46.275,48.1076,1.8326,-0.9582,0.8744,46.275,48.1076,1.8326,-0.9582,0.8744,46.275,48.1076,1.8326,-0.9582,0.8744,46.275,48.1076,0.0
619cdd5145851b2ed2430ed4,619cdd9644389dee486ade44,-1378.05245553,-7.214934322146597,-0.32712274,-0.9635,0.3376,1.3011,1.3011,-61.7735,1.9276444699999047,0.6425481566666349,46.32899999999999,47.6301,1.3011,-0.9635,0.3376,46.32899999999999,47.6301,1.3011,-0.9635,0.3376,46.32899999999999,47.6301,1.3011,-0.9635,0.3376,46.32899999999999,47.6301,1.3011,-0.9635,0.3376,46.32899999999999,47.6301,0.0
619cdd5145851b2ed2430ed5,619cdd9644389dee486ade44,-1378.07602231,-7.2150577084293195,-0.32373143,-0.9649,0.3351,1.3,1.3,-61.7275,1.9040776899998946,0.6346925633332982,46.2816,47.581599999999995,1.3,-0.9649,0.3351,46.2816,47.581599999999995,1.3,-0.9649,0.3351,46.2816,47.581599999999995,1.3,-0.9649,0.3351,46.2816,47.581599999999995,1.3,-0.9649,0.3351,46.2816,47.581599999999995,0.0
619cdd5145851b2ed2430ed6,619cdd9644389dee486ade3d,-1368.72235535,-7.166085630104712,-0.48491898,-0.297,-0.1089,0.3697,0.1881,-15.4783,4.45154464999996,1.4838482166666533,0.7003000000000004,0.8884000000000007,0.1881,-0.297,-0.1089,0.7003000000000004,0.8884000000000007,0.1881,-0.297,-0.1089,0.7003000000000004,0.8884000000000007,0.1881,-0.297,-0.1089,0.7003000000000004,0.8884000000000007,0.1881,-0.297,-0.1089,0.7003000000000004,0.8884000000000007,0.0
619cdd5145851b2ed2430ed7,619cdd9644389dee486ade3d,-1368.76715279,-7.166320171675393,-0.4906769,-0.2762,-0.1,0.3733999999999999,0.1762,-15.4791,4.406747210000049,1.468915736666683,0.7219000000000015,0.8981000000000012,0.1762,-0.2762,-0.1,0.7219000000000015,0.8981000000000012,0.1762,-0.2762,-0.1,0.7219000000000015,0.8981000000000012,0.1762,-0.2762,-0.1,0.7219000000000015,0.8981000000000012,0.1762,-0.2762,-0.1,0.7219000000000015,0.8981000000000012,0.0
619cdd5145851b2ed2430ed8,619cdd9644389dee486ade3d,-1368.75939733,-7.166279567172775,-0.48731932,-0.2725,-0.0983,0.3684999999999999,0.1742,-15.4787,4.414502670000047,1.4715008900000157,0.7251999999999992,0.8994,0.1742,-0.2725,-0.0983,0.7251999999999992,0.8994,0.1742,-0.2725,-0.0983,0.7251999999999992,0.8994,0.1742,-0.2725,-0.0983,0.7251999999999992,0.8994,0.1742,-0.2725,-0.0983,0.7251999999999992,0.8994,0.0
619cdd5145851b2ed2430ed9,619cdd9644389dee486ade3d,-1368.72010182,-7.166073831518325,-0.48893449,-0.297,-0.1052,0.369,0.1917999999999999,-15.4796,4.453798179999922,1.4845993933333073,0.7015999999999991,0.8933999999999997,0.1917999999999999,-0.297,-0.1052,0.7015999999999991,0.8933999999999997,0.1917999999999999,-0.297,-0.1052,0.7015999999999991,0.8933999999999997,0.1917999999999999,-0.297,-0.1052,0.7015999999999991,0.8933999999999997,0.1917999999999999,-0.297,-0.1052,0.7015999999999991,0.8933999999999997,0.0
619cdd5145851b2ed2430eda,619cdd9644389dee486ade44,-1378.06305097,-7.21498979565445,-0.32547425,-0.9648,0.3354,1.3002,1.3002,-61.7364,1.9170490300000438,0.6390163433333479,46.290600000000005,47.5908,1.3002,-0.9648,0.3354,46.290600000000005,47.5908,1.3002,-0.9648,0.3354,46.290600000000005,47.5908,1.3002,-0.9648,0.3354,46.290600000000005,47.5908,1.3002,-0.9648,0.3354,46.290600000000005,47.5908,0.0
619cdd5145851b2ed2430edb,619cdd9644389dee486ade44,-1378.15671369,-7.215480176387435,-0.32124879,-0.9662,0.3397,1.3058999999999998,1.3058999999999998,-61.7482,1.8233863099999326,0.6077954366666442,46.300999999999995,47.606899999999996,1.3058999999999998,-0.9662,0.3397,46.300999999999995,47.606899999999996,1.3058999999999998,-0.9662,0.3397,46.300999999999995,47.606899999999996,1.3058999999999998,-0.9662,0.3397,46.300999999999995,47.606899999999996,1.3058999999999998,-0.9662,0.3397,46.300999999999995,47.606899999999996,0.0
619cdd5145851b2ed2430edc,619cdd9644389dee486ade41,-1370.84877184,-7.214993536,-0.34901474,-0.9749,0.2704,1.2453,1.2453,-61.7636,5.004328160000114,1.6681093866667045,46.3077,47.553,1.2453,-0.9749,0.2704,46.3077,47.553,1.2453,-0.9749,0.2704,46.3077,47.553,1.2453,-0.9749,0.2704,46.3077,47.553,1.2453,-0.9749,0.2704,46.3077,47.553,0.0
619cdd5145851b2ed2430edd,619cdd9644389dee486ade43,-1385.28148607,-7.215007739947917,-0.30352873,-0.9565,0.8708,1.8273,1.8273,-61.7131,-1.1743860700000823,-0.3914620233333608,46.2756,48.1029,1.8273,-0.9565,0.8708,46.2756,48.1029,1.8273,-0.9565,0.8708,46.2756,48.1029,1.8273,-0.9565,0.8708,46.2756,48.1029,1.8273,-0.9565,0.8708,46.2756,48.1029,0.0
619cdd5145851b2ed2430ede,619cdd9644389dee486ade44,-1378.07281821,-7.215040933036649,-0.32400533,-0.9643,0.3385,1.3028,1.3028,-61.7428,1.90728179000007,0.63576059666669,46.2975,47.600300000000004,1.3028,-0.9643,0.3385,46.2975,47.600300000000004,1.3028,-0.9643,0.3385,46.2975,47.600300000000004,1.3028,-0.9643,0.3385,46.2975,47.600300000000004,1.3028,-0.9643,0.3385,46.2975,47.600300000000004,0.0
619cdd5145851b2ed2430edf,619cdd9644389dee486ade43,-1385.28208177,-7.215010842552084,-0.30192117,-0.9561,0.8679,1.824,1.824,-61.7143,-1.1749817700001586,-0.3916605900000529,46.2772,48.1012,1.824,-0.9561,0.8679,46.2772,48.1012,1.824,-0.9561,0.8679,46.2772,48.1012,1.824,-0.9561,0.8679,46.2772,48.1012,1.824,-0.9561,0.8679,46.2772,48.1012,0.0
619cdd5145851b2ed2430ee0,619cdd9644389dee486ade3e,-1363.19095202,-7.1746892211578945,-0.49396046,-0.3228,0.3335,0.3023999999999999,0.6563,-15.488,5.85594798000011,1.9519826600000367,0.6841999999999988,1.3405000000000005,0.6563,-0.3228,0.3335,0.6841999999999988,1.3405000000000005,0.6563,-0.3228,0.3335,0.6841999999999988,1.3405000000000005,0.6563,-0.3228,0.3335,0.6841999999999988,1.3405000000000005,0.6563,-0.3228,0.3335,0.6841999999999988,1.3405000000000005,0.0
619cdd5145851b2ed2430ee1,619cdd9644389dee486ade3d,-1368.71704798,-7.166057842827225,-0.48699188,-0.2954,-0.1063,0.3707999999999999,0.1891,-15.4785,4.456852020000042,1.485617340000014,0.7020999999999997,0.8912000000000013,0.1891,-0.2954,-0.1063,0.7020999999999997,0.8912000000000013,0.1891,-0.2954,-0.1063,0.7020999999999997,0.8912000000000013,0.1891,-0.2954,-0.1063,0.7020999999999997,0.8912000000000013,0.1891,-0.2954,-0.1063,0.7020999999999997,0.8912000000000013,0.0
619cdd5145851b2ed2430ee2,619cdd9644389dee486ade43,-1385.28429286,-7.215022358645833,-0.30301377,-0.9566,0.8733,1.8299,1.8299,-61.7143,-1.1771928600001047,-0.3923976200000349,46.2767,48.1066,1.8299,-0.9566,0.8733,46.2767,48.1066,1.8299,-0.9566,0.8733,46.2767,48.1066,1.8299,-0.9566,0.8733,46.2767,48.1066,1.8299,-0.9566,0.8733,46.2767,48.1066,0.0
619cdd5145851b2ed2430ee3,619cdd9644389dee486ade3e,-1361.57135442,-7.166165023263158,-0.50934028,-0.3214,-0.1102,0.3542,0.2112,-15.4848,7.475545580000016,2.491848526666672,0.6823999999999995,0.8935999999999993,0.2112,-0.3214,-0.1102,0.6823999999999995,0.8935999999999993,0.2112,-0.3214,-0.1102,0.6823999999999995,0.8935999999999993,0.2112,-0.3214,-0.1102,0.6823999999999995,0.8935999999999993,0.2112,-0.3214,-0.1102,0.6823999999999995,0.8935999999999993,0.0
619cdd5145851b2ed2430ee4,619cdd9644389dee486ade41,-1370.8735956,-7.2151241873684215,-0.34874246,-0.9724,0.2829,1.2553,1.2553,-61.7186,4.979504399999996,1.6598347999999987,46.2652,47.5205,1.2553,-0.9724,0.2829,46.2652,47.5205,1.2553,-0.9724,0.2829,46.2652,47.5205,1.2553,-0.9724,0.2829,46.2652,47.5205,1.2553,-0.9724,0.2829,46.2652,47.5205,0.0
619cdd5145851b2ed2430ee5,619cdd9644389dee486ade43,-1385.27969989,-7.214998436927083,-0.29082117,-0.9547,0.8704,1.8251,1.8251,-61.7195,-1.1725998900001287,-0.3908666300000429,46.28379999999999,48.10889999999999,1.8251,-0.9547,0.8704,46.28379999999999,48.10889999999999,1.8251,-0.9547,0.8704,46.28379999999999,48.10889999999999,1.8251,-0.9547,0.8704,46.28379999999999,48.10889999999999,1.8251,-0.9547,0.8704,46.28379999999999,48.10889999999999,0.0
619cdd5145851b2ed2430ee6,619cdd9644389dee486ade43,-1385.27933555,-7.214996539322917,-0.3005838,-0.9576,0.8741,1.8317,1.8317,-61.7103,-1.1722355500000958,-0.3907451833333653,46.271699999999996,48.10339999999999,1.8317,-0.9576,0.8741,46.271699999999996,48.10339999999999,1.8317,-0.9576,0.8741,46.271699999999996,48.10339999999999,1.8317,-0.9576,0.8741,46.271699999999996,48.10339999999999,1.8317,-0.9576,0.8741,46.271699999999996,48.10339999999999,0.0
619cdd5145851b2ed2430ee7,619cdd9644389dee486ade3e,-1361.39413769,-7.165232303631579,-0.51110423,-0.3607,-0.083,0.2318,0.2777,-15.4847,7.652762310000071,2.550920770000024,0.6430000000000007,0.9207000000000001,0.2777,-0.3607,-0.083,0.6430000000000007,0.9207000000000001,0.2777,-0.3607,-0.083,0.6430000000000007,0.9207000000000001,0.2777,-0.3607,-0.083,0.6430000000000007,0.9207000000000001,0.2777,-0.3607,-0.083,0.6430000000000007,0.9207000000000001,0.0
619cdd5145851b2ed2430ee8,619cdd9644389dee486ade44,-1378.06984268,-7.215025354345549,-0.32481998,-0.9642,0.3381,1.3023,1.3023,-61.7374,1.910257320000028,0.6367524400000093,46.2922,47.5945,1.3023,-0.9642,0.3381,46.2922,47.5945,1.3023,-0.9642,0.3381,46.2922,47.5945,1.3023,-0.9642,0.3381,46.2922,47.5945,1.3023,-0.9642,0.3381,46.2922,47.5945,0.0
619cdd5145851b2ed2430ee9,619cdd9644389dee486ade41,-1370.91064201,-7.215319168473684,-0.34260206,-0.9651,0.1555,1.1206,1.1206,-61.7669,4.942457990000094,1.647485996666698,46.3208,47.4414,1.1206,-0.9651,0.1555,46.3208,47.4414,1.1206,-0.9651,0.1555,46.3208,47.4414,1.1206,-0.9651,0.1555,46.3208,47.4414,1.1206,-0.9651,0.1555,46.3208,47.4414,0.0
619cdd5145851b2ed2430eea,619cdd9644389dee486ade42,-1384.25790763,-7.2096766022395835,-0.30196699,-0.9537,0.8793,1.833,1.833,-61.7089,-0.7888076300000648,-0.3944038150000324,46.2742,48.1072,1.833,-0.9537,0.8793,46.2742,48.1072,1.833,-0.9537,0.8793,46.2742,48.1072,1.833,-0.9537,0.8793,46.2742,48.1072,1.833,-0.9537,0.8793,46.2742,48.1072,0.0
619cdd5145851b2ed2430eeb,619cdd9644389dee486ade41,-1370.85178538,-7.215009396736842,-0.34289963,-0.9718,0.2835,1.2553,1.2553,-61.7635,5.00131462000013,1.6671048733333766,46.3107,47.565999999999995,1.2553,-0.9718,0.2835,46.3107,47.565999999999995,1.2553,-0.9718,0.2835,46.3107,47.565999999999995,1.2553,-0.9718,0.2835,46.3107,47.565999999999995,1.2553,-0.9718,0.2835,46.3107,47.565999999999995,0.0
619cdd5145851b2ed2430eec,619cdd9644389dee486ade44,-1378.06459041,-7.214997855549738,-0.32075447,-0.9665,0.3351,1.3016,1.3016,-61.7293,1.915509590000056,0.6385031966666853,46.2818,47.5834,1.3016,-0.9665,0.3351,46.2818,47.5834,1.3016,-0.9665,0.3351,46.2818,47.5834,1.3016,-0.9665,0.3351,46.2818,47.5834,1.3016,-0.9665,0.3351,46.2818,47.5834,0.0
619cdd5145851b2ed2430eed,619cdd9644389dee486ade3e,-1361.45030032,-7.165527896421053,-0.49758392,-0.3864,-0.108,0.2183999999999999,0.2784,-15.4876,7.596599680000054,2.532199893333351,0.6202000000000005,0.8986000000000001,0.2784,-0.3864,-0.108,0.6202000000000005,0.8986000000000001,0.2784,-0.3864,-0.108,0.6202000000000005,0.8986000000000001,0.2784,-0.3864,-0.108,0.6202000000000005,0.8986000000000001,0.2784,-0.3864,-0.108,0.6202000000000005,0.8986000000000001,0.0
619cdd5145851b2ed2430eee,619cdd9644389dee486ade41,-1370.93542237,-7.215449591421052,-0.3403626,-0.9649,0.1507,1.1156,1.1156,-61.7586,4.917677630000071,1.6392258766666903,46.3127,47.4283,1.1156,-0.9649,0.1507,46.3127,47.4283,1.1156,-0.9649,0.1507,46.3127,47.4283,1.1156,-0.9649,0.1507,46.3127,47.4283,1.1156,-0.9649,0.1507,46.3127,47.4283,0.0
619cdd5145851b2ed2430eef,619cdd9644389dee486ade44,-1378.08107004,-7.215084136335078,-0.32493709,-0.9639,0.3355,1.2994,1.2994,-61.6938,1.8990299600000071,0.6330099866666691,46.2489,47.548300000000005,1.2994,-0.9639,0.3355,46.2489,47.548300000000005,1.2994,-0.9639,0.3355,46.2489,47.548300000000005,1.2994,-0.9639,0.3355,46.2489,47.548300000000005,1.2994,-0.9639,0.3355,46.2489,47.548300000000005,0.0
619cdd5145851b2ed2430ef0,619cdd9644389dee486ade3e,-1361.52540599,-7.165923189421053,-0.50498961,-0.3127,-0.1164,0.3742,0.1962999999999999,-15.4874,7.521494009999969,2.5071646699999897,0.6936999999999998,0.8899999999999988,0.1962999999999999,-0.3127,-0.1164,0.6936999999999998,0.8899999999999988,0.1962999999999999,-0.3127,-0.1164,0.6936999999999998,0.8899999999999988,0.1962999999999999,-0.3127,-0.1164,0.6936999999999998,0.8899999999999988,0.1962999999999999,-0.3127,-0.1164,0.6936999999999998,0.8899999999999988,0.0
619cdd5145851b2ed2430ef1,619cdd9644389dee486ade37,-1386.9519959,-7.223708311979166,-0.43086119,-0.9618,0.9027,1.8645,1.8645,-15.445,-0.767495899999858,-0.383747949999929,0.002200000000000202,1.8666999999999998,1.8645,-0.9618,0.9027,0.002200000000000202,1.8666999999999998,1.8645,-0.9618,0.9027,0.002200000000000202,1.8666999999999998,1.8645,-0.9618,0.9027,0.002200000000000202,1.8666999999999998,1.8645,-0.9618,0.9027,0.002200000000000202,1.8666999999999998,0.0
619cdd5145851b2ed2430ef2,619cdd9644389dee486ade44,-1378.06872722,-7.215019514240838,-0.3257905,-0.9619,0.3257,1.2876,1.2876,-61.7292,1.9113727799999651,0.6371242599999883,46.2863,47.573899999999995,1.2876,-0.9619,0.3257,46.2863,47.573899999999995,1.2876,-0.9619,0.3257,46.2863,47.573899999999995,1.2876,-0.9619,0.3257,46.2863,47.573899999999995,1.2876,-0.9619,0.3257,46.2863,47.573899999999995,0.0
619cdd5145851b2ed2430ef3,619cdd9644389dee486ade3e,-1361.57744055,-7.1661970555263155,-0.50961394,-0.3207,-0.1131,0.3563,0.2075999999999999,-15.486,7.4694594500001585,2.4898198166667194,0.6843000000000004,0.8919000000000015,0.2075999999999999,-0.3207,-0.1131,0.6843000000000004,0.8919000000000015,0.2075999999999999,-0.3207,-0.1131,0.6843000000000004,0.8919000000000015,0.2075999999999999,-0.3207,-0.1131,0.6843000000000004,0.8919000000000015,0.2075999999999999,-0.3207,-0.1131,0.6843000000000004,0.8919000000000015,0.0
619cdd5145851b2ed2430ef4,619cdd9644389dee486ade3e,-1361.44378897,-7.165493626157895,-0.48503423,-0.3725,-0.1074,0.2099999999999999,0.2651,-15.4897,7.603111030000036,2.5343703433333453,0.6361999999999988,0.9012999999999991,0.2651,-0.3725,-0.1074,0.6361999999999988,0.9012999999999991,0.2651,-0.3725,-0.1074,0.6361999999999988,0.9012999999999991,0.2651,-0.3725,-0.1074,0.6361999999999988,0.9012999999999991,0.2651,-0.3725,-0.1074,0.6361999999999988,0.9012999999999991,0.0
619cdd5145851b2ed2430ef5,619cdd9644389dee486ade3d,-1368.67880997,-7.165857643821989,-0.48808894,-0.2747,-0.1219,0.3361999999999999,0.1528,-15.4782,4.4950900300000285,1.4983633433333428,0.7225000000000001,0.8752999999999993,0.1528,-0.2747,-0.1219,0.7225000000000001,0.8752999999999993,0.1528,-0.2747,-0.1219,0.7225000000000001,0.8752999999999993,0.1528,-0.2747,-0.1219,0.7225000000000001,0.8752999999999993,0.1528,-0.2747,-0.1219,0.7225000000000001,0.8752999999999993,0.0
