_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority
InSe_In71Ga1Se70S1_f95a33a7-6317-45a6-ac47-d722fcc47d56,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.08580879,-1.3852317,0.0024223,1.127,-0.7738,-1.9008,-16.4996,1.1271,-0.7737,-1.9008,-16.4996
InSe_In69Ga3Se72_d4de76fa-a6fa-4f66-825f-696819f2475d,1bfd5d4a-e876-4eba-a7e8-83bf3ec8807c,-523.81605996,-1.63681266,0.0024424,1.3025000000000002,-0.8596,-2.1621,-16.5141,1.3025000000000002,-0.8596,-2.1621,-16.5141
InSe_In70Ga2Se71S1_c39ba469-ca5f-49f9-abf8-f02f11a93256,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.1037423,-1.69350684,0.0020172,1.3127,-0.8445,-2.1572,-16.4997,1.3127,-0.8445,-2.1572,-16.4997
InSe_In70Ga2Se71S1_7eab271c-c7fb-4947-beb7-eb97b50d4169,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10939091,-1.68539322,0.0020798,1.3121,-0.8439,-2.156,-16.4958,1.3122000000000003,-0.8438,-2.156,-16.4958
InSe_In70Se71_9b52cb58-4b32-4e03-99fe-b1f00b289bdb,7636e0f2-ebef-43f6-b535-a5aa4526cc10,-507.27556479,-1.43833217,0.0001266,0.6588999999999998,-1.1102,-1.7691,-17.0523,0.6588999999999998,-1.1102,-1.7691,-17.0523
InSe_In69Ga1Se72_dae3a529-5c89-4f7d-9028-a443652dbdc5,4aea4ae1-ad22-4c9d-8f25-819c5213bf54,-511.7745405,-1.99696584,1.733447,1.1820000000000002,-0.9218,-2.1038,-17.081,1.0378,-0.9157,-1.9535,-17.0809
InSe_In69Ga1Se72_448b83a5-9b71-4dbd-b5dd-c50618de5ab6,4aea4ae1-ad22-4c9d-8f25-819c5213bf54,-511.69721822,-2.0029739,1.7770283,1.1941000000000002,-0.9255,-2.1196,-17.075,1.0477,-0.9195,-1.9672,-17.075
InSe_In70Ga1Se71S1_5798b061-6c53-4224-978b-ca95ef9739aa,2c5c8b01-9d24-4d5e-bc73-1d3fb52efd28,-518.04738792,-1.98987422,0.8649506,1.245,-0.874,-2.119,-17.019,1.1214,-0.8713,-1.9927,-17.0193
InSe_In70Ga1Se71_00049a2d-68a9-4651-92c6-58a83447850f,b578b61e-bcab-4484-b001-b144462d9961,-511.80517872,-1.86657554,0.407886,1.0901999999999998,-0.8219,-1.9121,-16.9722,1.0837,-0.8207,-1.9044,-16.9724
InSe_In71Se70_be010004-79ad-49b0-9c45-81c0fa71bdb0,98808007-6ee3-4be7-a655-c31ee7325a6d,-505.94118271,-1.78053125,0.0759834,0.9579,-0.8425,-1.8004,-16.9685,0.9482,-0.8398,-1.788,-16.9685
InSe_In71Se70S1_bffb2141-86f2-48d1-b89b-bfd15216642b,8f03316d-b615-4c0d-acc2-160272166bea,-512.12230662,-1.86143919,0.301382,1.097,-0.8011,-1.8981,-16.9453,1.0922,-0.8003,-1.8925,-16.9454
InSe_In71Se70_5a03f797-f4a6-4b69-856d-4a611e886821,98808007-6ee3-4be7-a655-c31ee7325a6d,-506.46157329,-1.88906695,0.5427021,1.1360000000000001,-0.8148,-1.9508,-16.507,1.0766999999999998,-0.8133,-1.89,-16.5068
InSe_In70Ga2Se71S1_e6eb6e05-9cf5-4f2c-9a72-bfe43e6978ac,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10736772,-1.68026145,0.0019311,1.3112999999999997,-0.8433,-2.1546,-16.496,1.3112999999999997,-0.8433,-2.1546,-16.496
InSe_In71Se70S2_d8db7101-8de5-4f93-8bd1-754b1ea9322e,d1ed4f9c-63fa-414d-a069-fbe68d94db5d,-518.32425064,-1.98850901,0.844968,1.2610999999999999,-0.8592,-2.1203,-16.9815,1.1343999999999999,-0.8565,-1.9909,-16.9818
InSe_In71Ga1Se70S1_e6b97baf-e542-4c09-8a9a-1e9a588c0b91,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.08882882,-1.39062982,0.0024357,1.1334,-0.7746,-1.908,-16.4954,1.1335,-0.7745,-1.908,-16.4954
InSe_In70Se71S1_5c358270-c00d-41d9-afb5-2d108e7bccf4,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-512.65736477,-2.01897804,1.0843896,1.1822,-0.8599,-2.0421,-16.7387,1.0760999999999998,-0.8554,-1.9315,-16.7385
InSe_In71Se70_d383e251-e461-4b68-beeb-6a256d42f54a,98808007-6ee3-4be7-a655-c31ee7325a6d,-505.87865237,-1.82648226,0.2571215,1.051,-0.8106,-1.8616,-16.9389,1.0505,-0.8102,-1.8607,-16.939
InSe_In70Ga1Se71_92ad6e3b-f460-4497-a647-bf5aaa5ae780,b578b61e-bcab-4484-b001-b144462d9961,-511.84751975,-1.87128491,0.2946258,1.0923,-0.8161,-1.9084,-16.9603,1.0877,-0.8152,-1.9029,-16.9604
InSe_In71Se70S1_b60d6798-0090-4f4a-b09f-e50349dba247,8f03316d-b615-4c0d-acc2-160272166bea,-512.10306225,-1.86241648,0.4395575,1.1011000000000002,-0.8098,-1.9109,-16.9655,1.0908,-0.8083,-1.8991,-16.9657
InSe_In72Se69S2_8c7beced-7933-4de5-999e-07864471b21c,4959e7d6-de5d-465d-8ac5-e611e6f31869,-518.39629567,-1.41989328,0.0024576,1.1276000000000002,-0.7591,-1.8867,-16.3812,1.1277,-0.759,-1.8867,-16.3812
InSe_In71Se70S1_dd475efa-3b5d-4dc5-9dff-7e0666c62e29,8f03316d-b615-4c0d-acc2-160272166bea,-512.07120182,-1.85634946,0.4620141,1.1035,-0.8037,-1.9072,-16.9415,1.0983,-0.8028,-1.9011,-16.9417
InSe_In70Ga2Se71S1_981be0f5-1851-43c5-a8ea-cef3ac593e7b,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.11997934,-1.67512619,0.0022976,1.3069,-0.8427,-2.1496,-16.4906,1.3069,-0.8427,-2.1496,-16.4906
InSe_In72Se69_a8318e11-ffbb-464b-bbfe-4f8717a9b21f,7e523e78-1c1a-41f0-a7ef-48baeb3d3178,-505.81154772,-1.35578022,0.0018611,0.7245999999999999,-0.9935,-1.7181,-16.395,0.7245999999999999,-0.9935,-1.7181,-16.395
InSe_In72Se69S1_b603f85f-515d-4a62-84c1-06e333e4d186,b26c1884-633c-4582-9180-9a6792a91047,-512.152911,-1.36513703,0.0019698,0.7093,-1.0105,-1.7198,-16.3926,0.7093,-1.0105,-1.7198,-16.3926
InSe_In71Ga1Se70S1_246dbd22-e74c-4e5a-964e-b70c1cc998d3,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.09800021,-1.39606833,0.0021627,1.1322999999999999,-0.7736,-1.9059,-16.4947,1.1322999999999999,-0.7736,-1.9059,-16.4947
InSe_In71Se70S2_bb2ef4c4-efab-4f5b-8652-7150fd1eb7fa,d1ed4f9c-63fa-414d-a069-fbe68d94db5d,-518.32699322,-1.98731918,0.8619694,1.2625000000000002,-0.86,-2.1225,-16.9905,1.1366,-0.8573,-1.9939,-16.9908
InSe_In71Ga1Se70S1_cf202078-84a8-4456-a3e4-bda377fbb2bc,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.08607708,-1.39266352,0.0022006,1.1265,-0.7763,-1.9028,-16.4857,1.1266,-0.7762,-1.9028,-16.4857
InSe_In70Ga2Se71_7cb0f41a-e1e4-4caf-957b-d17eb1db1eb6,d4286765-9846-4e7e-904e-50c8654ab1b2,-517.81593393,-1.40060993,0.0023759,1.1259000000000001,-0.7889,-1.9148,-16.5091,1.1259000000000001,-0.7889,-1.9148,-16.5091
InSe_In69Ga2Se72_1fb6e510-a89c-4102-99e6-919a775fecbb,74e46050-1669-477d-a569-261429f01bf9,-517.77440962,-2.00939191,0.8611622,1.2591999999999999,-0.8883,-2.1475,-17.0263,1.1305,-0.8855,-2.016,-17.0265
InSe_In71Ga1Se70S2_17ba393d-4db4-436d-be9f-7bb2269a0dfc,1b2910e3-b208-4ee4-b678-1b2b604e52a8,-524.38963926,-1.61251463,0.001905,1.3152999999999997,-0.8298,-2.1451,-16.511,1.3152999999999997,-0.8298,-2.1451,-16.511
InSe_In70Ga1Se71_5df84128-2a07-49d2-801f-52347248ce28,b578b61e-bcab-4484-b001-b144462d9961,-512.40037862,-1.96876867,0.826099,1.2222000000000002,-0.8627,-2.0849,-16.6153,1.0856,-0.8603,-1.9459,-16.6152
InSe_In69Ga3Se72_28158252-5fac-4599-8713-a99c5ea42be3,1bfd5d4a-e876-4eba-a7e8-83bf3ec8807c,-523.81351772,-1.63070825,0.0024544,1.3022,-0.8594,-2.1616,-16.5129,1.3023,-0.8593,-2.1616,-16.5129
InSe_In69Se72_665370af-501c-41a0-9046-2ad53827ad67,fb6af101-1525-4e6b-b40c-da1d5e742b2e,-506.74910758,-1.93214749,0.820704,1.1204,-0.9255,-2.0459,-17.0417,1.0067,-0.9235,-1.9302,-17.0417
InSe_In71Ga1Se70_122c0a34-32da-4093-b695-ce1fa4415375,8fe6c111-cadf-4fd8-bebb-63e3381567c8,-511.82600839,-1.38161766,0.0021026,1.1252,-0.7632,-1.8884,-16.5046,1.1252,-0.7632,-1.8884,-16.5046
InSe_In71Ga1Se70_a81ab822-283d-40e1-9a45-9665d6da0df1,8fe6c111-cadf-4fd8-bebb-63e3381567c8,-511.81149949,-1.38318071,0.0020863,1.0922,-0.7909,-1.8831,-16.4977,1.0922,-0.7909,-1.8831,-16.4977
InSe_In71Se70S1_d453e549-151b-43a7-bcd7-8655ab3392e3,8f03316d-b615-4c0d-acc2-160272166bea,-512.08145959,-1.85409227,0.4729462,1.1184,-0.7926,-1.911,-16.9565,1.0699,-0.7889,-1.8588,-16.9566
InSe_In70Se71S1_d26323d0-21b4-4cbe-800b-0c5af58f2b2a,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-512.04443939,-2.02318756,1.6952196,1.2428000000000003,-0.8844,-2.1272,-17.0117,1.1041999999999998,-0.8786,-1.9828,-17.0118
InSe_In70Ga1Se71S1_b6741447-74b0-4d28-9eb9-550597a2f298,2c5c8b01-9d24-4d5e-bc73-1d3fb52efd28,-518.0518067,-1.99324098,0.8674949,1.2535999999999998,-0.8711,-2.1247,-17.0061,1.1303,-0.8683,-1.9986,-17.0064
InSe_In69Ga2Se72_4f3508c4-0287-40c1-a7ec-0c6c5c5f82d8,74e46050-1669-477d-a569-261429f01bf9,-517.78064261,-2.01018229,0.8508572,1.2507000000000001,-0.8899,-2.1406,-17.0403,1.1277,-0.8872,-2.0149,-17.0405
InSe_In70Ga1Se71_6fb3c70b-90f4-488d-98c5-45c744faaa44,b578b61e-bcab-4484-b001-b144462d9961,-511.85527802,-1.86884616,0.2906172,1.0781999999999998,-0.8233,-1.9015,-16.9825,1.067,-0.8225,-1.8895,-16.9826
InSe_In69Ga2Se72_d05779d0-621d-449d-94c8-232934659bfe,74e46050-1669-477d-a569-261429f01bf9,-517.76775217,-2.0008746,0.8592992,1.2373,-0.893,-2.1303,-17.0403,1.1146000000000003,-0.8903,-2.0049,-17.0405
InSe_In70Ga2Se71_c2309dd0-ed86-4b2a-9843-e21a78935817,d4286765-9846-4e7e-904e-50c8654ab1b2,-517.66136087,-1.36401564,0.0021691,1.0148,-0.8124,-1.8272,-16.8939,1.0148,-0.8124,-1.8272,-16.8939
InSe_In71Se70S1_03df0f6b-c374-4c55-a473-a26a5c2e8723,8f03316d-b615-4c0d-acc2-160272166bea,-512.37162203,-1.70503168,0.541096,0.9532999999999999,-0.8055,-1.7588,-16.8879,0.8575999999999999,-0.7965,-1.6541,-16.8874
InSe_In72Se69S2_86070b16-131b-49cc-ae22-a054d2f09d26,4959e7d6-de5d-465d-8ac5-e611e6f31869,-518.36584575,-1.4177964,0.002181,1.1243,-0.7624,-1.8867,-16.3847,1.1242,-0.7624,-1.8866,-16.3847
InSe_In71Se70_e164ebd7-7577-4c8f-9836-da2ca4e0044c,98808007-6ee3-4be7-a655-c31ee7325a6d,-506.00814922,-1.78053722,0.0003208,0.8250000000000001,-0.9746,-1.7996,-17.0084,0.8251000000000001,-0.9746,-1.7997,-17.0084
InSe_In71Se70S1_845764dc-efe8-49cb-9465-cef4f91e3241,8f03316d-b615-4c0d-acc2-160272166bea,-512.21351134,-1.64590484,0.8945862,0.9397,-0.8224,-1.7621,-16.9584,0.7252000000000001,-0.8048,-1.53,-16.9575
InSe_In70Se71_a460eda1-af40-4081-a2b1-7bb63018ba04,7636e0f2-ebef-43f6-b535-a5aa4526cc10,-507.31604565,-1.38216586,0.0016858,0.7482,-1.0081,-1.7563,-17.0585,0.7482,-1.0081,-1.7563,-17.0585
InSe_In70Ga1Se71_5f09ae5e-6775-4556-bd76-6f1cd44463c4,b578b61e-bcab-4484-b001-b144462d9961,-511.80936921,-1.88716555,0.4832521,1.1220999999999999,-0.8184,-1.9405,-16.965,1.1130999999999998,-0.8171,-1.9302,-16.9652
InSe_In69Ga2Se72_bc82e59b-8b25-4f85-b4b1-18785cc5be53,74e46050-1669-477d-a569-261429f01bf9,-517.77870554,-2.00909238,0.8422785,1.2493000000000003,-0.8859,-2.1352,-17.0294,1.1310000000000002,-0.8832,-2.0142,-17.0297
InSe_In72Se69S3_eb9eec3a-bfff-4a24-be42-b77eb539003e,c226deba-fc76-4391-a5f6-7aae679669fb,-524.6738388,-1.62406113,0.0017908,1.3444999999999998,-0.8141,-2.1586,-16.3685,1.3445999999999998,-0.814,-2.1586,-16.3685
InSe_In71Ga1Se70S1_2c498915-6f89-4052-a69e-e1abbd55b70f,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.11053495,-1.39947108,0.0022349,1.1300999999999999,-0.7758,-1.9059,-16.494,1.1300999999999999,-0.7758,-1.9059,-16.494
InSe_In70Ga2Se71S1_241541e8-1345-402a-acfb-781d3c181021,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10129627,-1.62171269,0.0020075,1.2936999999999999,-0.8445,-2.1382,-16.5182,1.2936999999999999,-0.8445,-2.1382,-16.5182
InSe_In71Se70S1_58e31e10-fc54-4ea0-8f97-2aab2c83f700,8f03316d-b615-4c0d-acc2-160272166bea,-512.32153654,-1.75550181,0.7478732,1.0391,-0.8141,-1.8532,-16.9815,0.8869000000000001,-0.8019,-1.6888,-16.9814
InSe_In71Ga1Se70_904a71cd-2986-4407-90da-96280f8d4dda,8fe6c111-cadf-4fd8-bebb-63e3381567c8,-511.63371711,-1.34783139,0.0021004,0.9832,-0.8312,-1.8144,-16.8465,0.9832,-0.8312,-1.8144,-16.8465
InSe_In69Ga1Se72_63f39973-2261-44d9-a716-edbd7e5a5969,4aea4ae1-ad22-4c9d-8f25-819c5213bf54,-511.71905623,-2.03367126,1.751198,1.2414,-0.912,-2.1534,-17.0444,1.1226000000000003,-0.9067,-2.0293,-17.0446
InSe_In69Se72_84a44b24-cfd0-43bc-8854-1b34a9353866,fb6af101-1525-4e6b-b40c-da1d5e742b2e,-505.65641908,-2.03101473,2.8433364,1.2146,-0.9571,-2.1717,-17.1225,1.0438,-0.9494,-1.9932,-17.1225
InSe_In70Ga1Se71_3266b85a-393a-4cbc-a4f2-9168953914eb,b578b61e-bcab-4484-b001-b144462d9961,-512.42107191,-1.96833576,0.8248086,1.2273,-0.8567,-2.084,-16.5568,1.0932,-0.8542,-1.9474,-16.5567
InSe_In69Se72_8e7148c7-2492-4889-b6ae-b0a11892df0a,fb6af101-1525-4e6b-b40c-da1d5e742b2e,-505.7180458,-2.05083993,2.619193,1.2331999999999999,-0.9216,-2.1548,-17.0629,1.0906000000000002,-0.9135,-2.0041,-17.0632
InSe_In72Se69S1_c8db63b2-8d44-4d75-bae8-be5fd40bc75a,b26c1884-633c-4582-9180-9a6792a91047,-512.09598971,-1.34644565,0.0020592,1.0788,-0.7886,-1.8674,-16.3817,1.0788,-0.7886,-1.8674,-16.3817
InSe_In71Ga1Se70S1_e6913635-b902-4413-87b3-2322352681c9,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.11601778,-1.45030775,0.0024175,1.1339,-0.7763,-1.9102,-16.4959,1.134,-0.7762,-1.9102,-16.4959
InSe_In70Ga2Se71S1_ac234f54-bc9a-4a13-b786-bbdcb1fe3d11,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.11159672,-1.68953071,0.0020647,1.3117,-0.8436,-2.1553,-16.4959,1.3115999999999999,-0.8436,-2.1552,-16.4959
InSe_In70Se71S1_1088c385-441e-48c0-b9da-2904af84cd4f,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-512.65430972,-2.0206314,1.10787,1.1867,-0.8583,-2.045,-16.7349,1.0813000000000001,-0.8538,-1.9351,-16.7347
InSe_In70Ga2Se71S1_2f14a733-1591-4aa2-943c-dbbb0b92628d,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.12103316,-1.67813298,0.0020005,1.2960000000000003,-0.8434,-2.1394,-16.4872,1.2960000000000003,-0.8434,-2.1394,-16.4872
InSe_In70Ga1Se71_c40dabdb-2b45-4ed8-b232-ff166b5e4858,b578b61e-bcab-4484-b001-b144462d9961,-511.9492684,-1.77235767,0.4448772,0.986,-0.8425,-1.8285,-16.9591,0.9195,-0.8247,-1.7442,-16.9587
InSe_In71Ga1Se70S2_6ef3fb74-93ce-4b65-9c20-cc762d72765c,1b2910e3-b208-4ee4-b678-1b2b604e52a8,-524.39287048,-1.66785374,0.0020804,1.3206000000000002,-0.8289,-2.1495,-16.483,1.3206000000000002,-0.8289,-2.1495,-16.483
InSe_In71Se70S1_3c93b49e-7e8f-4e5b-9fe8-13591aac7217,8f03316d-b615-4c0d-acc2-160272166bea,-512.21806445,-1.75172497,0.4714846,0.9779,-0.8327,-1.8106,-16.9452,0.9110999999999999,-0.8094,-1.7205,-16.9447
InSe_In71Se70S1_a6c323e0-2482-4902-b7e2-5f1656e59c11,8f03316d-b615-4c0d-acc2-160272166bea,-512.11422207,-1.87232704,0.458842,1.1219000000000001,-0.7995,-1.9214,-16.9554,1.1157,-0.7983,-1.914,-16.9556
InSe_In70Ga2Se71S1_aaa7258e-e9ce-473d-bd68-63beda1be735,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.11274145,-1.62019637,0.0022662,1.3083999999999998,-0.8435,-2.1519,-16.495,1.3083999999999998,-0.8435,-2.1519,-16.495
InSe_In70Ga1Se71S1_a928fddd-771a-451e-a323-caf7811f65af,2c5c8b01-9d24-4d5e-bc73-1d3fb52efd28,-518.04854546,-1.99859073,0.8486248,1.2506,-0.8739,-2.1245,-17.0094,1.1339000000000001,-0.8712,-2.0051,-17.0097
InSe_In70Se71S1_ba6841ee-8e20-4432-b7bd-96456ad75188,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-511.99288449,-2.01622059,1.8222123,1.2401999999999997,-0.9058,-2.146,-17.0385,1.0964,-0.9009,-1.9973,-17.0388
InSe_In71Se66S3_6da482b0-4572-4bd5-b518-6797f8afe9c4,a59dcfe5-8239-4076-9752-3d52e5ebf45e,-502.13018235,-1.67759046,0.8902733,0.9626,-0.8298,-1.7924,-17.0333,0.7472,-0.8175,-1.5647,-17.0324
