_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo_majority,normalized_lumo_majority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_min,homo_lumo_gap_max,homo_min,homo_max,lumo_min,lumo_max,normalized_homo_min,normalized_homo_max,normalized_lumo_min,normalized_lumo_max
InSe_In71Se70S1_1628e2c4-11b4-4217-ab53-4e5a9ae52583,8f03316d-b615-4c0d-acc2-160272166bea,-512.23577435,-1.75779528,0.4902075,0.9968,-0.8211,-1.8179,-16.9701,0.9187,-0.8056,-1.7243,-16.9697,4.993025649999936,1.664341883333312,-3.6072941855633807,0.9661999999999971,1.9629999999999956,1.0593999999999983,1.9780999999999995,0.9187,0.9968,-1.8179,-1.7243,-0.8211,-0.8056,0.9661999999999971,1.0593999999999983,1.9629999999999956,1.9780999999999995
InSe_In71Se70S1_a051878c-b733-48ec-95a5-58c9ee033596,8f03316d-b615-4c0d-acc2-160272166bea,-512.09861552,-1.84258325,0.3635497,1.0865,-0.7991,-1.8856,-16.9552,1.0766,-0.7976,-1.8742,-16.9554,5.130184480000025,1.7100614933333418,-3.6063282783098587,0.8835999999999995,1.9701000000000004,0.8951999999999991,1.9718,1.0766,1.0865,-1.8856,-1.8742,-0.7991,-0.7976,0.8835999999999995,0.8951999999999991,1.9701000000000004,1.9718
InSe_In71Se70S2_c7f358bc-b06a-43f0-8ffe-26966f326284,d1ed4f9c-63fa-414d-a069-fbe68d94db5d,-518.3322788,-1.9868566,0.8706893,1.2634999999999998,-0.8604,-2.1239,-16.9953,1.1359,-0.8576,-1.9935,-16.9956,3.0235212000000047,1.0078404000000016,-3.6247012503496507,0.6853999999999996,1.9489,0.8160999999999969,1.9519999999999964,1.1359,1.2634999999999998,-2.1239,-1.9935,-0.8604,-0.8576,0.6853999999999996,0.8160999999999969,1.9489,1.9519999999999964
InSe_In72Se69S1_28699bf4-373f-4394-8cd9-bfd652afb81f,b26c1884-633c-4582-9180-9a6792a91047,-512.10773628,-1.34534939,0.0020587,1.0638999999999998,-0.7728,-1.8367,-16.3859,1.0638999999999998,-0.7728,-1.8367,-16.3859,4.347063719999937,1.4490212399999791,-3.6063925090140847,0.3631999999999973,1.4270999999999976,0.3631999999999973,1.4270999999999976,1.0638999999999998,1.0638999999999998,-1.8367,-1.8367,-0.7728,-0.7728,0.3631999999999973,0.3631999999999973,1.4270999999999976,1.4270999999999976
InSe_In71Ga1Se70S2_b0f9bf4e-ed54-48d6-8ec7-5ca2ad4397d1,1b2910e3-b208-4ee4-b678-1b2b604e52a8,-524.38874539,-1.64587161,0.0018375,1.3205000000000002,-0.8288,-2.1493,-16.4828,1.3205000000000002,-0.8288,-2.1493,-16.4828,-0.002945390000036241,-0.000981796666678747,-3.6415885096527782,0.14749999999999908,1.468,0.14749999999999908,1.468,1.3205000000000002,1.3205000000000002,-2.1493,-2.1493,-0.8288,-0.8288,0.14749999999999908,0.14749999999999908,1.468,1.468
InSe_In70Se71S1_af151ef4-0caa-40b7-9c1c-8aeb29fcd097,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-511.99797109,-2.02214681,1.7575077,1.2453,-0.8977,-2.143,-17.0321,1.1252,-0.8924,-2.0176,-17.0323,6.004828910000015,2.0016096366666716,-3.60561951471831,0.7030999999999974,1.9483999999999977,0.8286999999999978,1.953899999999999,1.1252,1.2453,-2.143,-2.0176,-0.8977,-0.8924,0.7030999999999974,0.8286999999999978,1.9483999999999977,1.953899999999999
InSe_In70Ga1Se71S1_ac44c54c-8f8b-4a72-9ed2-9f4c660c9a6b,2c5c8b01-9d24-4d5e-bc73-1d3fb52efd28,-518.04714357,-1.99655641,0.8685886,1.2563,-0.8775,-2.1338,-17.0157,1.1285,-0.8747,-2.0032,-17.016,2.9856564300000628,0.9952188100000209,-3.622707297692308,0.6958999999999964,1.952199999999996,0.8267999999999969,1.9552999999999958,1.1285,1.2563,-2.1338,-2.0032,-0.8775,-0.8747,0.6958999999999964,0.8267999999999969,1.952199999999996,1.9552999999999958
InSe_In70Ga2Se71S1_9e6046ae-cd64-43a2-bb62-1a28196c37df,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10775719,-1.69023718,0.0020344,1.3097,-0.8434,-2.1531,-16.4973,1.3097999999999996,-0.8433,-2.1531,-16.4973,-0.04495718999999099,-0.014985729999996996,-3.6396372027083337,0.15819999999999723,1.4678999999999967,0.15819999999999723,1.4679999999999982,1.3097,1.3097999999999996,-2.1531,-2.1531,-0.8434,-0.8433,0.15819999999999723,0.15819999999999723,1.4678999999999967,1.4679999999999982
InSe_In72Se69S1_080cb2f0-9602-45f8-a0a6-2b74de94c0df,b26c1884-633c-4582-9180-9a6792a91047,-512.02295271,-1.39182981,0.0019242,0.9061,-0.9387,-1.8448,-16.382,0.9061,-0.9387,-1.8448,-16.382,4.431847289999951,1.4772824299999836,-3.6057954416197187,0.3512000000000004,1.257299999999999,0.3512000000000004,1.257299999999999,0.9061,0.9061,-1.8448,-1.8448,-0.9387,-0.9387,0.3512000000000004,0.3512000000000004,1.257299999999999,1.257299999999999
InSe_In71Ga1Se70S1_a5453d12-f5fe-433f-a0fb-524001b2fac5,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.0951974,-1.39687988,0.0021745,1.1191,-0.7761,-1.8952,-16.4987,1.1192,-0.776,-1.8952,-16.4987,2.163602600000104,0.7212008666667012,-3.6230433384615384,0.41749999999999865,1.5365999999999982,0.41749999999999865,1.536699999999998,1.1191,1.1192,-1.8952,-1.8952,-0.7761,-0.776,0.41749999999999865,0.41749999999999865,1.5365999999999982,1.536699999999998
InSe_In70Se71_6c73762a-4720-4e78-8e99-e7a8aaed3495,7636e0f2-ebef-43f6-b535-a5aa4526cc10,-507.85714279,-1.35620141,0.0017103,0.8542000000000001,-0.9294,-1.7836,-16.9689,0.8543000000000001,-0.9293,-1.7836,-16.9689,6.018657210000015,2.006219070000005,-3.6018237077304964,0.9992999999999999,1.8534999999999986,0.9992999999999999,1.8535999999999984,0.8542000000000001,0.8543000000000001,-1.7836,-1.7836,-0.9294,-0.9293,0.9992999999999999,0.9992999999999999,1.8534999999999986,1.8535999999999984
InSe_In71Se70S2_74c9831c-91ac-4908-aabd-0404786527fd,d1ed4f9c-63fa-414d-a069-fbe68d94db5d,-518.32502301,-1.99090801,0.8901271,1.2704,-0.8611,-2.1315,-16.9951,1.1345999999999998,-0.8583,-1.9929,-16.9953,3.0307769900000494,1.010258996666683,-3.6246505105594404,0.6776,1.9479999999999986,0.816399999999998,1.9509999999999987,1.1345999999999998,1.2704,-2.1315,-1.9929,-0.8611,-0.8583,0.6776,0.816399999999998,1.9479999999999986,1.9509999999999987
InSe_In71Se70_77a2fd80-5f47-4f01-85fc-aeff28e98565,98808007-6ee3-4be7-a655-c31ee7325a6d,-506.0395251,-1.66898104,0.0250936,0.6968000000000001,-0.9798,-1.6766,-16.9139,0.6942,-0.9786,-1.6728,-16.9139,7.062274900000034,2.354091633333345,-3.5889328021276596,1.0512999999999995,1.748099999999999,1.0550999999999995,1.7492999999999999,0.6942,0.6968000000000001,-1.6766,-1.6728,-0.9798,-0.9786,1.0512999999999995,1.0550999999999995,1.748099999999999,1.7492999999999999
InSe_In70Ga2Se71_958e6d3f-5f38-476a-8e80-bf1f27d9f3b5,d4286765-9846-4e7e-904e-50c8654ab1b2,-517.8316811,-1.40582601,0.0021241,1.1309,-0.7904,-1.9213,-16.5119,1.1309,-0.7904,-1.9213,-16.5119,2.104118900000003,0.7013729666666677,-3.621200567132867,0.4045999999999985,1.535499999999999,0.4045999999999985,1.535499999999999,1.1309,1.1309,-1.9213,-1.9213,-0.7904,-0.7904,0.4045999999999985,0.4045999999999985,1.535499999999999,1.535499999999999
InSe_In71Ga1Se70S1_7e264ab9-3eb3-4de1-b9fb-16d1ddab0bf5,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.14625431,-1.37747755,0.0024168,1.1233,-0.7782,-1.9015,-16.4687,1.1233,-0.7782,-1.9015,-16.4687,2.112545690000047,0.7041818966666824,-3.62340037979021,0.3811999999999962,1.5044999999999966,0.3811999999999962,1.5044999999999966,1.1233,1.1233,-1.9015,-1.9015,-0.7782,-0.7782,0.3811999999999962,0.3811999999999962,1.5044999999999966,1.5044999999999966
InSe_In70Se71_70afb01c-b418-4e5d-ad50-1111f700896b,7636e0f2-ebef-43f6-b535-a5aa4526cc10,-507.50988221,-1.49959682,0.0001466,0.9037,-1.0486,-1.9523,-17.0897,0.9037,-1.0486,-1.9523,-17.0897,6.365917790000026,2.121972596666675,-3.5993608667375887,0.9513999999999996,1.8550999999999984,0.9513999999999996,1.8550999999999984,0.9037,0.9037,-1.9523,-1.9523,-1.0486,-1.0486,0.9513999999999996,0.9513999999999996,1.8550999999999984,1.8550999999999984
InSe_In72Se69S2_fcb2d6c2-dee5-4a34-a3d1-e9f4ff9fa523,4959e7d6-de5d-465d-8ac5-e611e6f31869,-518.38214097,-1.41946612,0.0022139,1.1301,-0.7597,-1.8898,-16.3743,1.1301,-0.7597,-1.8898,-16.3743,2.1996590300000207,0.7332196766666735,-3.625049936853147,0.29850000000000065,1.4285999999999994,0.29850000000000065,1.4285999999999994,1.1301,1.1301,-1.8898,-1.8898,-0.7597,-0.7597,0.29850000000000065,0.29850000000000065,1.4285999999999994,1.4285999999999994
InSe_In72Se69S1_dad7d20f-19ab-422d-b7c3-660ad36831b3,b26c1884-633c-4582-9180-9a6792a91047,-512.13288394,-1.54923515,0.0023103,0.6518000000000002,-1.2244,-1.8762,-16.4088,0.6518000000000002,-1.2244,-1.8762,-16.4088,4.321916059999921,1.4406386866666405,-3.606569605211268,0.3465999999999969,0.9983999999999984,0.3465999999999969,0.9983999999999984,0.6518000000000002,0.6518000000000002,-1.8762,-1.8762,-1.2244,-1.2244,0.3465999999999969,0.3465999999999969,0.9983999999999984,0.9983999999999984
InSe_In71Ga1Se70S2_733541e7-2687-4f7a-ba7a-ae4d42ad7e8e,1b2910e3-b208-4ee4-b678-1b2b604e52a8,-524.39426194,-1.64973153,0.0017744,1.3197,-0.829,-2.1487,-16.4811,1.3198,-0.8289,-2.1487,-16.4811,-0.008461939999961032,-0.0028206466666536776,-3.6416268190277776,0.14639999999999986,1.466099999999999,0.14639999999999986,1.4661999999999988,1.3197,1.3198,-2.1487,-2.1487,-0.829,-0.8289,0.14639999999999986,0.14639999999999986,1.466099999999999,1.4661999999999988
InSe_In71Ga1Se70S1_f95a33a7-6317-45a6-ac47-d722fcc47d56,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.08580879,-1.3852317,0.0024223,1.127,-0.7738,-1.9008,-16.4996,1.1271,-0.7737,-1.9008,-16.4996,2.1729912100000774,0.7243304033333592,-3.6229776838461536,0.41279999999999895,1.5397999999999996,0.41279999999999895,1.5398999999999994,1.127,1.1271,-1.9008,-1.9008,-0.7738,-0.7737,0.41279999999999895,0.41279999999999895,1.5397999999999996,1.5398999999999994
InSe_In69Ga3Se72_d4de76fa-a6fa-4f66-825f-696819f2475d,1bfd5d4a-e876-4eba-a7e8-83bf3ec8807c,-523.81605996,-1.63681266,0.0024424,1.3025000000000002,-0.8596,-2.1621,-16.5141,1.3025000000000002,-0.8596,-2.1621,-16.5141,-0.0762599599999021,-0.02541998666663403,-3.6376115275,0.16599999999999682,1.468499999999997,0.16599999999999682,1.468499999999997,1.3025000000000002,1.3025000000000002,-2.1621,-2.1621,-0.8596,-0.8596,0.16599999999999682,0.16599999999999682,1.468499999999997,1.468499999999997
InSe_In70Ga2Se71S1_c39ba469-ca5f-49f9-abf8-f02f11a93256,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.1037423,-1.69350684,0.0020172,1.3127,-0.8445,-2.1572,-16.4997,1.3127,-0.8445,-2.1572,-16.4997,-0.040942299999983334,-0.013647433333327777,-3.639609321527778,0.15649999999999942,1.469199999999999,0.15649999999999942,1.469199999999999,1.3127,1.3127,-2.1572,-2.1572,-0.8445,-0.8445,0.15649999999999942,0.15649999999999942,1.469199999999999,1.469199999999999
InSe_In70Ga2Se71S1_7eab271c-c7fb-4947-beb7-eb97b50d4169,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10939091,-1.68539322,0.0020798,1.3121,-0.8439,-2.156,-16.4958,1.3122000000000005,-0.8438,-2.156,-16.4958,-0.046590909999963515,-0.015530303333321172,-3.639648547986111,0.15379999999999683,1.4658999999999978,0.15379999999999683,1.4659999999999975,1.3121,1.3122000000000005,-2.156,-2.156,-0.8439,-0.8438,0.15379999999999683,0.15379999999999683,1.4658999999999978,1.4659999999999975
InSe_In70Se71_9b52cb58-4b32-4e03-99fe-b1f00b289bdb,7636e0f2-ebef-43f6-b535-a5aa4526cc10,-507.27556479,-1.43833217,0.0001266,0.6588999999999998,-1.1102,-1.7691,-17.0523,0.6588999999999998,-1.1102,-1.7691,-17.0523,6.600235210000051,2.2000784033333503,-3.5976990410638297,1.0971999999999973,1.7560999999999964,1.0971999999999973,1.7560999999999964,0.6588999999999998,0.6588999999999998,-1.7691,-1.7691,-1.1102,-1.1102,1.0971999999999973,1.0971999999999973,1.7560999999999964,1.7560999999999964
InSe_In69Ga1Se72_dae3a529-5c89-4f7d-9028-a443652dbdc5,4aea4ae1-ad22-4c9d-8f25-819c5213bf54,-511.7745405,-1.99696584,1.733447,1.1820000000000002,-0.9218,-2.1038,-17.081,1.0378,-0.9157,-1.9535,-17.0809,5.9052595000000565,1.9684198333333522,-3.604046059859155,0.7911999999999981,1.9731999999999967,0.941399999999998,1.979199999999997,1.0378,1.1820000000000002,-2.1038,-1.9535,-0.9218,-0.9157,0.7911999999999981,0.941399999999998,1.9731999999999967,1.979199999999997
InSe_In69Ga1Se72_448b83a5-9b71-4dbd-b5dd-c50618de5ab6,4aea4ae1-ad22-4c9d-8f25-819c5213bf54,-511.69721822,-2.0029739,1.7770283,1.1941000000000002,-0.9255,-2.1196,-17.075,1.0477,-0.9195,-1.9672,-17.075,5.982581780000032,1.9941939266666775,-3.6035015367605636,0.7693999999999974,1.963499999999998,0.9217999999999975,1.9694999999999983,1.0477,1.1941000000000002,-2.1196,-1.9672,-0.9255,-0.9195,0.7693999999999974,0.9217999999999975,1.963499999999998,1.9694999999999983
InSe_In70Ga1Se71S1_5798b061-6c53-4224-978b-ca95ef9739aa,2c5c8b01-9d24-4d5e-bc73-1d3fb52efd28,-518.04738792,-1.98987422,0.8649506,1.245,-0.874,-2.119,-17.019,1.1214,-0.8713,-1.9927,-17.0193,2.98541208000006,0.9951373600000201,-3.6227090064335665,0.7139999999999969,1.9589999999999979,0.8406000000000002,1.961999999999998,1.1214,1.245,-2.119,-1.9927,-0.874,-0.8713,0.7139999999999969,0.8406000000000002,1.9589999999999979,1.961999999999998
InSe_In70Ga1Se71_00049a2d-68a9-4651-92c6-58a83447850f,b578b61e-bcab-4484-b001-b144462d9961,-511.80517872,-1.86657554,0.407886,1.0901999999999998,-0.8219,-1.9121,-16.9722,1.0837,-0.8207,-1.9044,-16.9724,5.100621280000041,1.700207093333347,-3.604261821971831,0.8740999999999985,1.9642999999999997,0.8819999999999979,1.9657,1.0837,1.0901999999999998,-1.9121,-1.9044,-0.8219,-0.8207,0.8740999999999985,0.8819999999999979,1.9642999999999997,1.9657
InSe_In71Se70_be010004-79ad-49b0-9c45-81c0fa71bdb0,98808007-6ee3-4be7-a655-c31ee7325a6d,-505.94118271,-1.78053125,0.0759834,0.9579,-0.8425,-1.8004,-16.9685,0.9482,-0.8398,-1.788,-16.9685,7.160617290000005,2.3868724300000017,-3.5882353383687944,0.9820999999999973,1.939999999999996,0.9944999999999968,1.9426999999999968,0.9482,0.9579,-1.8004,-1.788,-0.8425,-0.8398,0.9820999999999973,0.9944999999999968,1.939999999999996,1.9426999999999968
InSe_In71Se70S1_bffb2141-86f2-48d1-b89b-bfd15216642b,8f03316d-b615-4c0d-acc2-160272166bea,-512.12230662,-1.86143919,0.301382,1.097,-0.8011,-1.8981,-16.9453,1.0922,-0.8003,-1.8925,-16.9454,5.106493379999961,1.702164459999987,-3.6064951170422535,0.8611999999999984,1.9581999999999962,0.8668999999999976,1.9590999999999976,1.0922,1.097,-1.8981,-1.8925,-0.8011,-0.8003,0.8611999999999984,0.8668999999999976,1.9581999999999962,1.9590999999999976
InSe_In71Se70_5a03f797-f4a6-4b69-856d-4a611e886821,98808007-6ee3-4be7-a655-c31ee7325a6d,-506.46157329,-1.88906695,0.5427021,1.136,-0.8148,-1.9508,-16.507,1.0766999999999998,-0.8133,-1.89,-16.5068,6.640226709999979,2.213408903333326,-3.5919260517021274,0.37019999999999875,1.5061999999999998,0.4307999999999961,1.5074999999999967,1.0766999999999998,1.136,-1.9508,-1.89,-0.8148,-0.8133,0.37019999999999875,0.4307999999999961,1.5061999999999998,1.5074999999999967
InSe_In70Ga2Se71S1_e6eb6e05-9cf5-4f2c-9a72-bfe43e6978ac,3bc213d4-2cc7-4901-a5d9-d6193b4542b9,-524.10736772,-1.68026145,0.0019311,1.3112999999999997,-0.8433,-2.1546,-16.496,1.3112999999999997,-0.8433,-2.1546,-16.496,-0.044567719999918154,-0.014855906666639385,-3.639634498055555,0.15539999999999665,1.4666999999999977,0.15539999999999665,1.4666999999999977,1.3112999999999997,1.3112999999999997,-2.1546,-2.1546,-0.8433,-0.8433,0.15539999999999665,0.15539999999999665,1.4666999999999977,1.4666999999999977
InSe_In71Se70S2_d8db7101-8de5-4f93-8bd1-754b1ea9322e,d1ed4f9c-63fa-414d-a069-fbe68d94db5d,-518.32425064,-1.98850901,0.844968,1.2611,-0.8592,-2.1203,-16.9815,1.1344,-0.8565,-1.9909,-16.9818,3.031549360000099,1.0105164533333664,-3.624645109370629,0.6751999999999985,1.9362999999999975,0.8048999999999982,1.9392999999999976,1.1344,1.2611,-2.1203,-1.9909,-0.8592,-0.8565,0.6751999999999985,0.8048999999999982,1.9362999999999975,1.9392999999999976
InSe_In71Ga1Se70S1_e6b97baf-e542-4c09-8a9a-1e9a588c0b91,c2119a7c-6d8d-48f8-9250-49d8cd503138,-518.08882882,-1.39062982,0.0024357,1.1334,-0.7746,-1.908,-16.4954,1.1335,-0.7745,-1.908,-16.4954,2.1699711800000614,0.7233237266666871,-3.622998802937063,0.40139999999999887,1.5347999999999988,0.40139999999999887,1.5348999999999986,1.1334,1.1335,-1.908,-1.908,-0.7746,-0.7745,0.40139999999999887,0.40139999999999887,1.5347999999999988,1.5348999999999986
InSe_In70Se71S1_5c358270-c00d-41d9-afb5-2d108e7bccf4,ec4a3ea8-1f91-4c6e-963a-f87c5cba6e49,-512.65736477,-2.01897804,1.0843896,1.1822,-0.8599,-2.0421,-16.7387,1.0760999999999998,-0.8554,-1.9315,-16.7385,5.345435230000021,1.7818117433333402,-3.6102631321830985,0.5106000000000002,1.6928,0.6209999999999969,1.6970999999999972,1.0760999999999998,1.1822,-2.0421,-1.9315,-0.8599,-0.8554,0.5106000000000002,0.6209999999999969,1.6928,1.6970999999999972
InSe_In71Se70_d383e251-e461-4b68-beeb-6a256d42f54a,98808007-6ee3-4be7-a655-c31ee7325a6d,-505.87865237,-1.82648226,0.2571215,1.051,-0.8106,-1.8616,-16.9389,1.0505,-0.8102,-1.8607,-16.939,7.223147629999971,2.407715876666657,-3.587791860780142,0.8912999999999993,1.9422999999999977,0.8922999999999988,1.9427999999999965,1.0505,1.051,-1.8616,-1.8607,-0.8106,-0.8102,0.8912999999999993,0.8922999999999988,1.9422999999999977,1.9427999999999965
InSe_In70Ga1Se71_92ad6e3b-f460-4497-a647-bf5aaa5ae780,b578b61e-bcab-4484-b001-b144462d9961,-511.84751975,-1.87128491,0.2946258,1.0923,-0.8161,-1.9084,-16.9603,1.0877,-0.8152,-1.9029,-16.9604,5.0582802500000525,1.686093416666684,-3.6045599982394365,0.8658999999999981,1.9581999999999997,0.8714999999999975,1.9591999999999974,1.0877,1.0923,-1.9084,-1.9029,-0.8161,-0.8152,0.8658999999999981,0.8714999999999975,1.9581999999999997,1.9591999999999974
InSe_In71Se70S1_b60d6798-0090-4f4a-b09f-e50349dba247,8f03316d-b615-4c0d-acc2-160272166bea,-512.10306225,-1.86241648,0.4395575,1.1011000000000002,-0.8098,-1.9109,-16.9655,1.0908,-0.8083,-1.8991,-16.9657,5.125737749999985,1.708579249999995,-3.606359593309859,0.8685999999999972,1.9696999999999978,0.8805999999999958,1.9713999999999974,1.0908,1.1011000000000002,-1.9109,-1.8991,-0.8098,-0.8083,0.8685999999999972,0.8805999999999958,1.9696999999999978,1.9713999999999974
InSe_In72Se69S2_8c7beced-7933-4de5-999e-07864471b21c,4959e7d6-de5d-465d-8ac5-e611e6f31869,-518.39629567,-1.41989328,0.0024576,1.1276000000000002,-0.7591,-1.8867,-16.3812,1.1277,-0.759,-1.8867,-16.3812,2.1855043300000716,0.7285014433333572,-3.6251489207692305,0.30849999999999866,1.436099999999998,0.30849999999999866,1.4361999999999977,1.1276000000000002,1.1277,-1.8867,-1.8867,-0.7591,-0.759,0.30849999999999866,0.30849999999999866,1.436099999999998,1.4361999999999977
