_id,description,base,cell,defects
7d82ef68-8b35-422a-aebf-9cfe3134c603,In68Ga3Se69S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
fd04baf8-675c-4ec7-b9fa-505a2d53e443,In68Ga1Se69S3,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}]"
54aa0a5f-334d-47cc-8249-efa4bb2561de,In69Ga2Se68S2,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
2b3f2b8a-7ddd-4d7a-aad8-30286be208b1,In66Ga4Se71S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}]"
0c3962a1-a2ce-4b06-b1fe-e333f422bf7f,In70Ga1Se67S3,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
8d2b3505-ca78-4fdd-8f2b-7e9644994c81,In67Ga3Se70S1,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
41b06cc0-a1af-48c8-82ea-94349484a1b2,In69Ga2Se68S3,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
6cf478e1-78c1-4133-bffd-4e9d1ed1086b,In67Ga2Se70S1,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
bed49be0-bf3f-48c7-a8a0-54de5565ec7c,In69Ga1Se68S3,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
e52e8c9b-4cff-4135-ac8d-be3c6604f3e7,In67Ga4Se70,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
698714ec-775e-473e-8ca9-cccc1bb5a9ca,In71Ga1Se66S4,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
a286d905-d51d-4d7a-a0dd-cdc7912f1461,In71Se66S2,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
0e97629c-e4f1-43b5-b726-2173aabf881f,In69Ga3Se68S2,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
22b4e62e-b401-40e0-8b39-6142778a4407,In71Ga1Se66S2,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
b803e12c-df5e-4dca-9078-7d944ce28a59,In68Se69S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}]"
8b676f97-5ef3-4468-a195-1bb2d5774444,In68Ga2Se69S2,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}]"
f9e1c989-6610-49d2-927c-6e953be7275b,In67Ga1Se70S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}]"
a9bf34d0-7fc1-4d10-8f07-c937efe41076,In69Ga3Se68S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
69adaa02-8a62-4cb5-97e9-601a8426f187,In66Ga2Se71,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}]"
7ec8e249-2da3-4060-8785-8d35181b8d49,In68Ga1Se69,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}]"
dfaca570-a68e-431d-91b3-57be3926fbf1,In70Ga1Se67S4,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
e7b41f68-fca3-45a4-81e9-31ff54f298b4,In68Ga3Se69S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
7edd62dc-573d-4100-919d-5b8dea5f1e71,In67Ga1Se70S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}]"
3ac07bcd-f326-4f89-bf4c-a5188dfdfd1e,In69Se68S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}]"
7dcf88ce-bca7-410f-b0dc-3bbc7955990d,In67Ga5Se70S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
0845baf3-e26c-486f-94f1-1028a9dbaed3,In68Ga2Se69,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}]"
1c8e13f0-a324-4f9d-869b-0ae2b2216a0e,In69Ga1Se68S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}]"
2ebd1f1e-11c0-4440-b609-d17a20254b69,In69Se68S1,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}]"
01aa8d2c-6d37-4bbd-8183-6be0a7c2188a,In72Se65S3,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
d775c287-5762-4bc2-adbe-a9805fb5299d,In67Ga3Se70,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}]"
d559a6a9-6dfb-4314-9541-d5b56cb54298,In70Se67S3,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}]"
44ea36da-e847-4a81-b77c-60fe004c9d34,In68Ga1Se69S2,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
06fab4dd-165b-4921-992a-7d4f61a4c6ca,In67Ga4Se70S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}]"
f41075ef-243c-4d5f-8ea6-239ed09873f1,In71Se66S4,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}]"
4491aae0-2752-4f23-b7df-987b1cc4af3c,In70Se67S4,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}]"
524c9fd2-64cc-4f30-a241-cc3670022a12,In66Ga5Se71S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
64b0c77e-16f3-4893-928d-0ddf933e9303,In69Se68S3,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
20334b57-70db-4702-8a1d-a45943209e7c,In71Se66S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}]"
e5347f3f-a5d9-40b0-9af6-929562ec4db3,In71Ga1Se66S5,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}]"
8e62a867-e5a9-43ec-aca7-1e8c62f361ec,In66Ga2Se71S1,InSe,"[6, 6, 1]","[{'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'substitution', 'from': 'Se', 'to': 'S'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}]"
9cd577bd-a33e-48ae-a76e-b893d85bde7f,In66Ga2Se68,InSe,"[6, 6, 1]","[{'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'In'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}, {'type': 'vacancy', 'element': 'Se'}, {'type': 'substitution', 'from': 'In', 'to': 'Ga'}]"
