_id,description,base,cell,defects
97c051d2-b693-4dbf-a0df-539b20ba55da,Mo61Se4S122,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'Mo'}]"
ae8941d4-6026-47dc-a070-a2efb54296b4,Mo59W2Se3S124,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
27522474-24fb-4602-be15-9e487acf39dc,Mo62W1Se6S121,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
828ffddb-e7a1-4c1a-95f4-1d966914baeb,Mo61W2Se5S122,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}]"
5b63b0a7-6282-438c-807e-921220ea5936,Mo61W2Se6S122,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}]"
235a0518-75d3-4438-aa1b-d36e7f96e1cc,Mo60W2Se1S123,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}]"
4f59f49e-e9a4-47d2-9dbe-edf6cc9f0072,Mo62W2Se6S121,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}]"
b6ebfaaa-bf8b-48e6-a3ce-87fcf999c787,Mo62W2Se4S121,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
ef9309b3-369a-422e-999d-eb40bb707767,Mo61W1Se3S122,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}]"
5e098536-5366-4de7-ade3-cffe9b9a95f8,Mo61W2Se2S122,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}]"
5017139c-c070-43f6-8d1f-5f25ca52439d,Mo59W2Se1S124,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}]"
b4ba04db-a766-4924-b92c-39dc316c2180,Mo59W4Se2S124,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
b22a2bdf-8a2b-4fce-b208-8bf48b724956,Mo60W3Se2S123,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}]"
351ded6c-4732-4aca-b917-2d7cd6aa0ae7,Mo62W1Se2S121,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
3537a506-261f-4c4f-b939-e84f88a52803,Mo63Se5S120,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}]"
502caba4-c53c-46ea-b69b-8c34c482bf5c,Mo61W1Se2S122,MoS2,"[8, 8, 1]","[{'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'Mo'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'vacancy', 'element': 'S'}]"
903c8a31-1209-4011-9077-e8aaabf9509a,Mo61W1Se5S122,MoS2,"[8, 8, 1]","[{'type': 'vacancy', 'element': 'Mo'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'substitution', 'from': 'S', 'to': 'Se'}, {'type': 'vacancy', 'element': 'S'}, {'type': 'substitution', 'from': 'Mo', 'to': 'W'}, {'type': 'vacancy', 'element': 'Mo'}]"
